run_name,arc_features,arc_encoder_blocks,arc_num_params,arc_latent_volume,arc_num_conv,arc_skip,arc_kernel,test_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq,name,train_swaps
skip1_kernel11_noise_0.7_n4_1_n8_1-0.9,"[4, 8]",1,1768,512.0,2,1,11,0.9,,,0.14413300156593323,,,0.37503795427154046,,,0.37503795427154046,,,0.0,skip1_kernel11_noise_0.7_n4_1_n8_1-0.9,0.7
skip1_kernel11_noise_0.7_n4_1_n8_1-0.7,"[4, 8]",1,1768,512.0,2,1,11,0.7,,,0.10157318226993084,,,0.5561217686711407,,,0.5561217686711407,,,0.0,skip1_kernel11_noise_0.7_n4_1_n8_1-0.7,0.7
skip1_kernel11_noise_0.7_n4_1_n8_1-0.5,"[4, 8]",1,1768,512.0,2,1,11,0.5,,,0.07231463119387627,,,0.698532192313993,,,0.698532192313993,,,0.0,skip1_kernel11_noise_0.7_n4_1_n8_1-0.5,0.7
skip1_kernel11_noise_0.7_n4_1_n8_1-0.3,"[4, 8]",1,1768,512.0,2,1,11,0.3,,,0.04589500278234482,,,0.8195443195260482,,,0.8195443195260482,,,0.0,skip1_kernel11_noise_0.7_n4_1_n8_1-0.3,0.7
skip1_kernel11_noise_0.7_n4_1_n8_1-0.2,"[4, 8]",1,1768,512.0,2,1,11,0.2,,,0.03365859854966402,,,0.878472768082918,,,0.878472768082918,,,0.0,skip1_kernel11_noise_0.7_n4_1_n8_1-0.2,0.7
skip1_kernel11_noise_0.7_n4_1_n8_1-0.1,"[4, 8]",1,1768,512.0,2,1,11,0.1,,,0.02172653190791607,,,0.9335573677747299,,,0.9335573677747299,,,0.0,skip1_kernel11_noise_0.7_n4_1_n8_1-0.1,0.7
skip1_kernel11_noise_0.7_n4_1_n8_1-0.0,"[4, 8]",1,1768,512.0,2,1,11,0.0,,,0.010101965395733714,,,0.9896444138334228,,,0.9896444138334228,,,0.0,skip1_kernel11_noise_0.7_n4_1_n8_1-0.0,0.7
skip1_kernel11_noise_0.7_n4_1_n8_1,"[4, 8]",1,1768,512.0,2,1,11,,0.09921872665484746,0.013053813949227333,,0.9960673518531838,0.5925575869932821,,0.5925575869932821,0.9960673518531838,,0.0,0.0,,skip1_kernel11_noise_0.7_n4_1_n8_1,0.7
skip1_kernel7_noise_0.7_n4_1_n8_1-0.9,"[4, 8]",1,1256,512.0,2,1,7,0.9,,,0.14496643468737602,,,0.3580899586434647,,,0.3580899586434647,,,0.0,skip1_kernel7_noise_0.7_n4_1_n8_1-0.9,0.7
skip1_kernel7_noise_0.7_n4_1_n8_1-0.7,"[4, 8]",1,1256,512.0,2,1,7,0.7,,,0.11006420478224754,,,0.5168009497836078,,,0.5168009497836078,,,0.0,skip1_kernel7_noise_0.7_n4_1_n8_1-0.7,0.7
skip1_kernel7_noise_0.7_n4_1_n8_1-0.5,"[4, 8]",1,1256,512.0,2,1,7,0.5,,,0.07998443767428398,,,0.6704157172889036,,,0.6704157172889036,,,0.0,skip1_kernel7_noise_0.7_n4_1_n8_1-0.5,0.7
skip1_kernel7_noise_0.7_n4_1_n8_1-0.3,"[4, 8]",1,1256,512.0,2,1,7,0.3,,,0.0513333547860384,,,0.8023691447078024,,,0.8023691447078024,,,0.0,skip1_kernel7_noise_0.7_n4_1_n8_1-0.3,0.7
skip1_kernel7_noise_0.7_n4_1_n8_1-0.2,"[4, 8]",1,1256,512.0,2,1,7,0.2,,,0.037425363436341286,,,0.8669698971055945,,,0.8669698971055945,,,0.0,skip1_kernel7_noise_0.7_n4_1_n8_1-0.2,0.7
skip1_kernel7_noise_0.7_n4_1_n8_1-0.1,"[4, 8]",1,1256,512.0,2,1,7,0.1,,,0.02349297096952796,,,0.9320774664837821,,,0.9320774664837821,,,0.0,skip1_kernel7_noise_0.7_n4_1_n8_1-0.1,0.7
skip1_kernel7_noise_0.7_n4_1_n8_1-0.0,"[4, 8]",1,1256,512.0,2,1,7,0.0,,,0.00927666388452053,,,0.9988648731799648,,,0.9988648731799648,,,0.0,skip1_kernel7_noise_0.7_n4_1_n8_1-0.0,0.7
skip1_kernel7_noise_0.7_n4_1_n8_1,"[4, 8]",1,1256,512.0,2,1,7,,0.1068894200026989,0.01014356641098857,,0.9989070449469302,0.5665208971172984,,0.5665208971172984,0.9989070449469302,,0.0,0.0,,skip1_kernel7_noise_0.7_n4_1_n8_1,0.7
skip1_kernel3_noise_0.7_n4_1_n8_1-0.9,"[4, 8]",1,744,512.0,2,1,3,0.9,,,0.1466929279267788,,,0.3466855831472213,,,0.3466855831472213,,,0.0,skip1_kernel3_noise_0.7_n4_1_n8_1-0.9,0.7
skip1_kernel3_noise_0.7_n4_1_n8_1-0.7,"[4, 8]",1,744,512.0,2,1,3,0.7,,,0.10795699805021286,,,0.5048572842090967,,,0.5048572842090967,,,0.0,skip1_kernel3_noise_0.7_n4_1_n8_1-0.7,0.7
skip1_kernel3_noise_0.7_n4_1_n8_1-0.5,"[4, 8]",1,744,512.0,2,1,3,0.5,,,0.07855919003486633,,,0.6470038795408776,,,0.6470038795408776,,,0.0,skip1_kernel3_noise_0.7_n4_1_n8_1-0.5,0.7
skip1_kernel3_noise_0.7_n4_1_n8_1-0.3,"[4, 8]",1,744,512.0,2,1,3,0.3,,,0.049022884108126163,,,0.7922201193935092,,,0.7922201193935093,,,0.0,skip1_kernel3_noise_0.7_n4_1_n8_1-0.3,0.7
skip1_kernel3_noise_0.7_n4_1_n8_1-0.2,"[4, 8]",1,744,512.0,2,1,3,0.2,,,0.034333077259361744,,,0.8627705348789447,,,0.8627705348789447,,,0.0,skip1_kernel3_noise_0.7_n4_1_n8_1-0.2,0.7
skip1_kernel3_noise_0.7_n4_1_n8_1-0.1,"[4, 8]",1,744,512.0,2,1,3,0.1,,,0.019903440959751606,,,0.9304917190597597,,,0.9304917190597597,,,0.0,skip1_kernel3_noise_0.7_n4_1_n8_1-0.1,0.7
skip1_kernel3_noise_0.7_n4_1_n8_1-0.0,"[4, 8]",1,744,512.0,2,1,3,0.0,,,0.005222293082624674,,,1.0,,,1.0,,,0.0,skip1_kernel3_noise_0.7_n4_1_n8_1-0.0,0.7
skip1_kernel3_noise_0.7_n4_1_n8_1,"[4, 8]",1,744,512.0,2,1,3,,0.10848700528343519,0.006072480697184801,,1.0,0.5275960485291168,,0.5275960485291168,1.0,,0.0,0.0,,skip1_kernel3_noise_0.7_n4_1_n8_1,0.7
skip0_kernel13_noise_0.7_n4_1_n8_1-0.9,"[4, 8]",1,1976,512.0,2,0,13,0.9,,,0.15789875388145447,,,0.3254572488168336,,,0.3254572488168336,,,0.0,skip0_kernel13_noise_0.7_n4_1_n8_1-0.9,0.7
skip0_kernel13_noise_0.7_n4_1_n8_1-0.7,"[4, 8]",1,1976,512.0,2,0,13,0.7,,,0.12344000674784184,,,0.4557716195576679,,,0.4557716195576679,,,0.0,skip0_kernel13_noise_0.7_n4_1_n8_1-0.7,0.7
skip0_kernel13_noise_0.7_n4_1_n8_1-0.5,"[4, 8]",1,1976,512.0,2,0,13,0.5,,,0.10581931285560131,,,0.544633631855842,,,0.544633631855842,,,0.0,skip0_kernel13_noise_0.7_n4_1_n8_1-0.5,0.7
skip0_kernel13_noise_0.7_n4_1_n8_1-0.3,"[4, 8]",1,1976,512.0,2,0,13,0.3,,,0.09179098345339298,,,0.6219455688782238,,,0.6219455688782238,,,0.0,skip0_kernel13_noise_0.7_n4_1_n8_1-0.3,0.7
skip0_kernel13_noise_0.7_n4_1_n8_1-0.2,"[4, 8]",1,1976,512.0,2,0,13,0.2,,,0.08622774854302406,,,0.6542164259125388,,,0.6542164259125388,,,0.0,skip0_kernel13_noise_0.7_n4_1_n8_1-0.2,0.7
skip0_kernel13_noise_0.7_n4_1_n8_1-0.1,"[4, 8]",1,1976,512.0,2,0,13,0.1,,,0.08125562034547329,,,0.6808390998591056,,,0.6808390998591056,,,0.0,skip0_kernel13_noise_0.7_n4_1_n8_1-0.1,0.7
skip0_kernel13_noise_0.7_n4_1_n8_1-0.0,"[4, 8]",1,1976,512.0,2,0,13,0.0,,,0.0770408846437931,,,0.7062252397585677,,,0.7062252397585677,,,0.0,skip0_kernel13_noise_0.7_n4_1_n8_1-0.0,0.7
skip0_kernel13_noise_0.7_n4_1_n8_1,"[4, 8]",1,1976,512.0,2,0,13,,0.11518615037202835,0.07832446694374084,,0.7095173703256104,0.5167272165501611,,0.5167272165501611,0.7095173703256104,,0.0,0.0,,skip0_kernel13_noise_0.7_n4_1_n8_1,0.7
skip0_kernel11_noise_0.7_n4_1_n8_1-0.9,"[4, 8]",1,1720,512.0,2,0,11,0.9,,,0.1529405117034912,,,0.3085611634169816,,,0.3085611634169816,,,0.0,skip0_kernel11_noise_0.7_n4_1_n8_1-0.9,0.7
skip0_kernel11_noise_0.7_n4_1_n8_1-0.7,"[4, 8]",1,1720,512.0,2,0,11,0.7,,,0.13357511907815933,,,0.4241451421780229,,,0.4241451421780229,,,0.0,skip0_kernel11_noise_0.7_n4_1_n8_1-0.7,0.7
skip0_kernel11_noise_0.7_n4_1_n8_1-0.5,"[4, 8]",1,1720,512.0,2,0,11,0.5,,,0.11702855117619038,,,0.5188148249303548,,,0.5188148249303548,,,0.0,skip0_kernel11_noise_0.7_n4_1_n8_1-0.5,0.7
skip0_kernel11_noise_0.7_n4_1_n8_1-0.3,"[4, 8]",1,1720,512.0,2,0,11,0.3,,,0.10109459422528744,,,0.6098069170215829,,,0.6098069170215829,,,0.0,skip0_kernel11_noise_0.7_n4_1_n8_1-0.3,0.7
skip0_kernel11_noise_0.7_n4_1_n8_1-0.2,"[4, 8]",1,1720,512.0,2,0,11,0.2,,,0.09381099604070187,,,0.6516061498129206,,,0.6516061498129206,,,0.0,skip0_kernel11_noise_0.7_n4_1_n8_1-0.2,0.7
skip0_kernel11_noise_0.7_n4_1_n8_1-0.1,"[4, 8]",1,1720,512.0,2,0,11,0.1,,,0.08728966861963272,,,0.6913768494675847,,,0.6913768494675847,,,0.0,skip0_kernel11_noise_0.7_n4_1_n8_1-0.1,0.7
skip0_kernel11_noise_0.7_n4_1_n8_1-0.0,"[4, 8]",1,1720,512.0,2,0,11,0.0,,,0.08081897161900997,,,0.7291831686891094,,,0.7291831686891095,,,0.0,skip0_kernel11_noise_0.7_n4_1_n8_1-0.0,0.7
skip0_kernel11_noise_0.7_n4_1_n8_1,"[4, 8]",1,1720,512.0,2,0,11,,0.13032598296801248,0.08151037245988846,,0.7226675156338976,0.45927009617354103,,0.45927009617354103,0.7226675156338976,,0.0,0.0,,skip0_kernel11_noise_0.7_n4_1_n8_1,0.7
skip0_kernel7_noise_0.7_n4_1_n8_1-0.9,"[4, 8]",1,1208,512.0,2,0,7,0.9,,,0.14841226860880852,,,0.32065032161878687,,,0.32065032161878687,,,0.0,skip0_kernel7_noise_0.7_n4_1_n8_1-0.9,0.7
skip0_kernel7_noise_0.7_n4_1_n8_1-0.7,"[4, 8]",1,1208,512.0,2,0,7,0.7,,,0.1193828396499157,,,0.44253844373046103,,,0.44253844373046103,,,0.0,skip0_kernel7_noise_0.7_n4_1_n8_1-0.7,0.7
skip0_kernel7_noise_0.7_n4_1_n8_1-0.5,"[4, 8]",1,1208,512.0,2,0,7,0.5,,,0.09987640753388405,,,0.5352678374881399,,,0.5352678374881399,,,0.0,skip0_kernel7_noise_0.7_n4_1_n8_1-0.5,0.7
skip0_kernel7_noise_0.7_n4_1_n8_1-0.3,"[4, 8]",1,1208,512.0,2,0,7,0.3,,,0.08111924678087234,,,0.6255784488300384,,,0.6255784488300384,,,0.0,skip0_kernel7_noise_0.7_n4_1_n8_1-0.3,0.7
skip0_kernel7_noise_0.7_n4_1_n8_1-0.2,"[4, 8]",1,1208,512.0,2,0,7,0.2,,,0.07223393395543098,,,0.6679094065260645,,,0.6679094065260645,,,0.0,skip0_kernel7_noise_0.7_n4_1_n8_1-0.2,0.7
skip0_kernel7_noise_0.7_n4_1_n8_1-0.1,"[4, 8]",1,1208,512.0,2,0,7,0.1,,,0.06401362456381321,,,0.7052202383219051,,,0.7052202383219051,,,0.0,skip0_kernel7_noise_0.7_n4_1_n8_1-0.1,0.7
skip0_kernel7_noise_0.7_n4_1_n8_1-0.0,"[4, 8]",1,1208,512.0,2,0,7,0.0,,,0.05571092385798693,,,0.7429291707563972,,,0.7429291707563972,,,0.0,skip0_kernel7_noise_0.7_n4_1_n8_1-0.0,0.7
skip0_kernel7_noise_0.7_n4_1_n8_1,"[4, 8]",1,1208,512.0,2,0,7,,0.11843130265673002,0.06140273716300726,,0.7481494388283099,0.4774624174127181,,0.4774624174127181,0.7481494388283099,,0.0,0.0,,skip0_kernel7_noise_0.7_n4_1_n8_1,0.7
skip0_kernel3_noise_0.7_n4_1_n8_1-0.9,"[4, 8]",1,696,512.0,2,0,3,0.9,,,0.15644396841526031,,,0.32721851161234666,,,0.32721851161234666,,,0.0,skip0_kernel3_noise_0.7_n4_1_n8_1-0.9,0.7
skip0_kernel3_noise_0.7_n4_1_n8_1-0.7,"[4, 8]",1,696,512.0,2,0,3,0.7,,,0.12109841592609882,,,0.49179400754989777,,,0.49179400754989777,,,0.0,skip0_kernel3_noise_0.7_n4_1_n8_1-0.7,0.7
skip0_kernel3_noise_0.7_n4_1_n8_1-0.5,"[4, 8]",1,696,512.0,2,0,3,0.5,,,0.09719042852520943,,,0.6260286803822234,,,0.6260286803822234,,,0.0,skip0_kernel3_noise_0.7_n4_1_n8_1-0.5,0.7
skip0_kernel3_noise_0.7_n4_1_n8_1-0.3,"[4, 8]",1,696,512.0,2,0,3,0.3,,,0.0780586376786232,,,0.7453978675940631,,,0.7453978675940633,,,0.0,skip0_kernel3_noise_0.7_n4_1_n8_1-0.3,0.7
skip0_kernel3_noise_0.7_n4_1_n8_1-0.2,"[4, 8]",1,696,512.0,2,0,3,0.2,,,0.06948287598788738,,,0.7981599963921796,,,0.7981599963921796,,,0.0,skip0_kernel3_noise_0.7_n4_1_n8_1-0.2,0.7
skip0_kernel3_noise_0.7_n4_1_n8_1-0.1,"[4, 8]",1,696,512.0,2,0,3,0.1,,,0.06179070472717285,,,0.8471470065413143,,,0.8471470065413143,,,0.0,skip0_kernel3_noise_0.7_n4_1_n8_1-0.1,0.7
skip0_kernel3_noise_0.7_n4_1_n8_1-0.0,"[4, 8]",1,696,512.0,2,0,3,0.0,,,0.054046085104346275,,,0.8953879451113066,,,0.8953879451113066,,,0.0,skip0_kernel3_noise_0.7_n4_1_n8_1-0.0,0.7
skip0_kernel3_noise_0.7_n4_1_n8_1,"[4, 8]",1,696,512.0,2,0,3,,0.1180209753413995,0.05351306963711977,,0.9139009408832701,0.5151061310125239,,0.5151061310125239,0.9139009408832701,,0.0,0.0,,skip0_kernel3_noise_0.7_n4_1_n8_1,0.7
skip1_kernel13_noise_0.7_n4_0_n8_1-0.9,"[4, 8]",1,2024,512.0,2,1,13,0.9,,,0.1464759148657322,,,0.3710367142648163,,,0.3710367142648163,,,0.0,skip1_kernel13_noise_0.7_n4_0_n8_1-0.9,0.7
skip1_kernel13_noise_0.7_n4_0_n8_1-0.7,"[4, 8]",1,2024,512.0,2,1,13,0.7,,,0.10417341813445091,,,0.5527302341808871,,,0.5527302341808871,,,0.0,skip1_kernel13_noise_0.7_n4_0_n8_1-0.7,0.7
skip1_kernel13_noise_0.7_n4_0_n8_1-0.5,"[4, 8]",1,2024,512.0,2,1,13,0.5,,,0.07504100352525711,,,0.6906165968837165,,,0.6906165968837165,,,0.0,skip1_kernel13_noise_0.7_n4_0_n8_1-0.5,0.7
skip1_kernel13_noise_0.7_n4_0_n8_1-0.3,"[4, 8]",1,2024,512.0,2,1,13,0.3,,,0.04944136645644903,,,0.8078942665219431,,,0.8078942665219431,,,0.0,skip1_kernel13_noise_0.7_n4_0_n8_1-0.3,0.7
skip1_kernel13_noise_0.7_n4_0_n8_1-0.2,"[4, 8]",1,2024,512.0,2,1,13,0.2,,,0.03694962523877621,,,0.86725813698373,,,0.86725813698373,,,0.0,skip1_kernel13_noise_0.7_n4_0_n8_1-0.2,0.7
skip1_kernel13_noise_0.7_n4_0_n8_1-0.1,"[4, 8]",1,2024,512.0,2,1,13,0.1,,,0.024795794393867254,,,0.925626162375594,,,0.925626162375594,,,0.0,skip1_kernel13_noise_0.7_n4_0_n8_1-0.1,0.7
skip1_kernel13_noise_0.7_n4_0_n8_1-0.0,"[4, 8]",1,2024,512.0,2,1,13,0.0,,,0.012775222072377801,,,0.9837517400797158,,,0.9837517400797158,,,0.0,skip1_kernel13_noise_0.7_n4_0_n8_1-0.0,0.7
skip1_kernel13_noise_0.7_n4_0_n8_1,"[4, 8]",1,2024,512.0,2,1,13,,0.09442897662520408,0.014003414660692215,,0.9818560199343835,0.6211326982570688,,0.6211326982570688,0.9818560199343835,,0.0,0.0,,skip1_kernel13_noise_0.7_n4_0_n8_1,0.7
skip1_kernel11_noise_0.7_n4_0_n8_1-0.9,"[4, 8]",1,1768,512.0,2,1,11,0.9,,,0.14413300156593323,,,0.37503795427154046,,,0.37503795427154046,,,0.0,skip1_kernel11_noise_0.7_n4_0_n8_1-0.9,0.7
skip1_kernel11_noise_0.7_n4_0_n8_1-0.7,"[4, 8]",1,1768,512.0,2,1,11,0.7,,,0.10157318226993084,,,0.5561217686711407,,,0.5561217686711407,,,0.0,skip1_kernel11_noise_0.7_n4_0_n8_1-0.7,0.7
skip1_kernel11_noise_0.7_n4_0_n8_1-0.5,"[4, 8]",1,1768,512.0,2,1,11,0.5,,,0.07231463119387627,,,0.698532192313993,,,0.698532192313993,,,0.0,skip1_kernel11_noise_0.7_n4_0_n8_1-0.5,0.7
skip1_kernel11_noise_0.7_n4_0_n8_1-0.3,"[4, 8]",1,1768,512.0,2,1,11,0.3,,,0.04589500278234482,,,0.8195443195260482,,,0.8195443195260482,,,0.0,skip1_kernel11_noise_0.7_n4_0_n8_1-0.3,0.7
skip1_kernel11_noise_0.7_n4_0_n8_1-0.2,"[4, 8]",1,1768,512.0,2,1,11,0.2,,,0.03365859854966402,,,0.878472768082918,,,0.878472768082918,,,0.0,skip1_kernel11_noise_0.7_n4_0_n8_1-0.2,0.7
skip1_kernel11_noise_0.7_n4_0_n8_1-0.1,"[4, 8]",1,1768,512.0,2,1,11,0.1,,,0.02172653190791607,,,0.9335573677747299,,,0.9335573677747299,,,0.0,skip1_kernel11_noise_0.7_n4_0_n8_1-0.1,0.7
skip1_kernel11_noise_0.7_n4_0_n8_1-0.0,"[4, 8]",1,1768,512.0,2,1,11,0.0,,,0.010101965395733714,,,0.9896444138334228,,,0.9896444138334228,,,0.0,skip1_kernel11_noise_0.7_n4_0_n8_1-0.0,0.7
skip1_kernel11_noise_0.7_n4_0_n8_1,"[4, 8]",1,1768,512.0,2,1,11,,0.09921872665484746,0.013053813949227333,,0.9960673518531838,0.5925575869932821,,0.5925575869932821,0.9960673518531838,,0.0,0.0,,skip1_kernel11_noise_0.7_n4_0_n8_1,0.7
skip1_kernel7_noise_0.7_n4_0_n8_1-0.9,"[4, 8]",1,1256,512.0,2,1,7,0.9,,,0.14496643468737602,,,0.3580899586434647,,,0.3580899586434647,,,0.0,skip1_kernel7_noise_0.7_n4_0_n8_1-0.9,0.7
skip1_kernel7_noise_0.7_n4_0_n8_1-0.7,"[4, 8]",1,1256,512.0,2,1,7,0.7,,,0.11006420478224754,,,0.5168009497836078,,,0.5168009497836078,,,0.0,skip1_kernel7_noise_0.7_n4_0_n8_1-0.7,0.7
skip1_kernel7_noise_0.7_n4_0_n8_1-0.5,"[4, 8]",1,1256,512.0,2,1,7,0.5,,,0.07998443767428398,,,0.6704157172889036,,,0.6704157172889036,,,0.0,skip1_kernel7_noise_0.7_n4_0_n8_1-0.5,0.7
skip1_kernel7_noise_0.7_n4_0_n8_1-0.3,"[4, 8]",1,1256,512.0,2,1,7,0.3,,,0.0513333547860384,,,0.8023691447078024,,,0.8023691447078024,,,0.0,skip1_kernel7_noise_0.7_n4_0_n8_1-0.3,0.7
skip1_kernel7_noise_0.7_n4_0_n8_1-0.2,"[4, 8]",1,1256,512.0,2,1,7,0.2,,,0.037425363436341286,,,0.8669698971055945,,,0.8669698971055945,,,0.0,skip1_kernel7_noise_0.7_n4_0_n8_1-0.2,0.7
skip1_kernel7_noise_0.7_n4_0_n8_1-0.1,"[4, 8]",1,1256,512.0,2,1,7,0.1,,,0.02349297096952796,,,0.9320774664837821,,,0.9320774664837821,,,0.0,skip1_kernel7_noise_0.7_n4_0_n8_1-0.1,0.7
skip1_kernel7_noise_0.7_n4_0_n8_1-0.0,"[4, 8]",1,1256,512.0,2,1,7,0.0,,,0.00927666388452053,,,0.9988648731799648,,,0.9988648731799648,,,0.0,skip1_kernel7_noise_0.7_n4_0_n8_1-0.0,0.7
skip1_kernel7_noise_0.7_n4_0_n8_1,"[4, 8]",1,1256,512.0,2,1,7,,0.1068894200026989,0.01014356641098857,,0.9989070449469302,0.5665208971172984,,0.5665208971172984,0.9989070449469302,,0.0,0.0,,skip1_kernel7_noise_0.7_n4_0_n8_1,0.7
skip1_kernel3_noise_0.7_n4_0_n8_1-0.9,"[4, 8]",1,744,512.0,2,1,3,0.9,,,0.1466929279267788,,,0.3466855831472213,,,0.3466855831472213,,,0.0,skip1_kernel3_noise_0.7_n4_0_n8_1-0.9,0.7
skip1_kernel3_noise_0.7_n4_0_n8_1-0.7,"[4, 8]",1,744,512.0,2,1,3,0.7,,,0.10795699805021286,,,0.5048572842090967,,,0.5048572842090967,,,0.0,skip1_kernel3_noise_0.7_n4_0_n8_1-0.7,0.7
skip1_kernel3_noise_0.7_n4_0_n8_1-0.5,"[4, 8]",1,744,512.0,2,1,3,0.5,,,0.07855919003486633,,,0.6470038795408776,,,0.6470038795408776,,,0.0,skip1_kernel3_noise_0.7_n4_0_n8_1-0.5,0.7
skip1_kernel3_noise_0.7_n4_0_n8_1-0.3,"[4, 8]",1,744,512.0,2,1,3,0.3,,,0.049022884108126163,,,0.7922201193935092,,,0.7922201193935093,,,0.0,skip1_kernel3_noise_0.7_n4_0_n8_1-0.3,0.7
skip1_kernel3_noise_0.7_n4_0_n8_1-0.2,"[4, 8]",1,744,512.0,2,1,3,0.2,,,0.034333077259361744,,,0.8627705348789447,,,0.8627705348789447,,,0.0,skip1_kernel3_noise_0.7_n4_0_n8_1-0.2,0.7
skip1_kernel3_noise_0.7_n4_0_n8_1-0.1,"[4, 8]",1,744,512.0,2,1,3,0.1,,,0.019903440959751606,,,0.9304917190597597,,,0.9304917190597597,,,0.0,skip1_kernel3_noise_0.7_n4_0_n8_1-0.1,0.7
skip1_kernel3_noise_0.7_n4_0_n8_1-0.0,"[4, 8]",1,744,512.0,2,1,3,0.0,,,0.005222293082624674,,,1.0,,,1.0,,,0.0,skip1_kernel3_noise_0.7_n4_0_n8_1-0.0,0.7
skip1_kernel3_noise_0.7_n4_0_n8_1,"[4, 8]",1,744,512.0,2,1,3,,0.10848700528343519,0.006072480697184801,,1.0,0.5275960485291168,,0.5275960485291168,1.0,,0.0,0.0,,skip1_kernel3_noise_0.7_n4_0_n8_1,0.7
skip0_kernel13_noise_0.7_n4_0_n8_1-0.9,"[4, 8]",1,1976,512.0,2,0,13,0.9,,,0.15789875388145447,,,0.3254572488168336,,,0.3254572488168336,,,0.0,skip0_kernel13_noise_0.7_n4_0_n8_1-0.9,0.7
skip0_kernel13_noise_0.7_n4_0_n8_1-0.7,"[4, 8]",1,1976,512.0,2,0,13,0.7,,,0.12344000674784184,,,0.4557716195576679,,,0.4557716195576679,,,0.0,skip0_kernel13_noise_0.7_n4_0_n8_1-0.7,0.7
skip0_kernel13_noise_0.7_n4_0_n8_1-0.5,"[4, 8]",1,1976,512.0,2,0,13,0.5,,,0.10581931285560131,,,0.544633631855842,,,0.544633631855842,,,0.0,skip0_kernel13_noise_0.7_n4_0_n8_1-0.5,0.7
skip0_kernel13_noise_0.7_n4_0_n8_1-0.3,"[4, 8]",1,1976,512.0,2,0,13,0.3,,,0.09179098345339298,,,0.6219455688782238,,,0.6219455688782238,,,0.0,skip0_kernel13_noise_0.7_n4_0_n8_1-0.3,0.7
skip0_kernel13_noise_0.7_n4_0_n8_1-0.2,"[4, 8]",1,1976,512.0,2,0,13,0.2,,,0.08622774854302406,,,0.6542164259125388,,,0.6542164259125388,,,0.0,skip0_kernel13_noise_0.7_n4_0_n8_1-0.2,0.7
skip0_kernel13_noise_0.7_n4_0_n8_1-0.1,"[4, 8]",1,1976,512.0,2,0,13,0.1,,,0.08125562034547329,,,0.6808390998591056,,,0.6808390998591056,,,0.0,skip0_kernel13_noise_0.7_n4_0_n8_1-0.1,0.7
skip0_kernel13_noise_0.7_n4_0_n8_1-0.0,"[4, 8]",1,1976,512.0,2,0,13,0.0,,,0.0770408846437931,,,0.7062252397585677,,,0.7062252397585677,,,0.0,skip0_kernel13_noise_0.7_n4_0_n8_1-0.0,0.7
skip0_kernel13_noise_0.7_n4_0_n8_1,"[4, 8]",1,1976,512.0,2,0,13,,0.11518615037202835,0.07832446694374084,,0.7095173703256104,0.5167272165501611,,0.5167272165501611,0.7095173703256104,,0.0,0.0,,skip0_kernel13_noise_0.7_n4_0_n8_1,0.7
skip0_kernel11_noise_0.7_n4_0_n8_1-0.9,"[4, 8]",1,1720,512.0,2,0,11,0.9,,,0.1529405117034912,,,0.3085611634169816,,,0.3085611634169816,,,0.0,skip0_kernel11_noise_0.7_n4_0_n8_1-0.9,0.7
skip0_kernel11_noise_0.7_n4_0_n8_1-0.7,"[4, 8]",1,1720,512.0,2,0,11,0.7,,,0.13357511907815933,,,0.4241451421780229,,,0.4241451421780229,,,0.0,skip0_kernel11_noise_0.7_n4_0_n8_1-0.7,0.7
skip0_kernel11_noise_0.7_n4_0_n8_1-0.5,"[4, 8]",1,1720,512.0,2,0,11,0.5,,,0.11702855117619038,,,0.5188148249303548,,,0.5188148249303548,,,0.0,skip0_kernel11_noise_0.7_n4_0_n8_1-0.5,0.7
skip0_kernel11_noise_0.7_n4_0_n8_1-0.3,"[4, 8]",1,1720,512.0,2,0,11,0.3,,,0.10109459422528744,,,0.6098069170215829,,,0.6098069170215829,,,0.0,skip0_kernel11_noise_0.7_n4_0_n8_1-0.3,0.7
skip0_kernel11_noise_0.7_n4_0_n8_1-0.2,"[4, 8]",1,1720,512.0,2,0,11,0.2,,,0.09381099604070187,,,0.6516061498129206,,,0.6516061498129206,,,0.0,skip0_kernel11_noise_0.7_n4_0_n8_1-0.2,0.7
skip0_kernel11_noise_0.7_n4_0_n8_1-0.1,"[4, 8]",1,1720,512.0,2,0,11,0.1,,,0.08728966861963272,,,0.6913768494675847,,,0.6913768494675847,,,0.0,skip0_kernel11_noise_0.7_n4_0_n8_1-0.1,0.7
skip0_kernel11_noise_0.7_n4_0_n8_1-0.0,"[4, 8]",1,1720,512.0,2,0,11,0.0,,,0.08081897161900997,,,0.7291831686891094,,,0.7291831686891095,,,0.0,skip0_kernel11_noise_0.7_n4_0_n8_1-0.0,0.7
skip0_kernel11_noise_0.7_n4_0_n8_1,"[4, 8]",1,1720,512.0,2,0,11,,0.13032598296801248,0.08151037245988846,,0.7226675156338976,0.45927009617354103,,0.45927009617354103,0.7226675156338976,,0.0,0.0,,skip0_kernel11_noise_0.7_n4_0_n8_1,0.7
skip0_kernel7_noise_0.7_n4_0_n8_1-0.9,"[4, 8]",1,1208,512.0,2,0,7,0.9,,,0.14841226860880852,,,0.32065032161878687,,,0.32065032161878687,,,0.0,skip0_kernel7_noise_0.7_n4_0_n8_1-0.9,0.7
