epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8455,0.0000,0.8179,626.8084,0.2453,0.8742,0.0000,0.8611,620.1037,0.1643
1,0.8833,0.0000,0.8718,615.2106,0.1436,0.8876,0.0000,0.8786,615.0859,0.1316
2,0.8944,0.0000,0.8859,611.6499,0.1202,0.8927,0.0000,0.8827,614.2293,0.1161
3,0.8995,0.0000,0.8920,610.0576,0.1090,0.8974,0.0000,0.8881,614.1350,0.1078
4,0.9048,0.0000,0.8985,608.4914,0.1015,0.9004,0.0000,0.8925,613.0686,0.1036
5,0.9076,0.0000,0.9017,607.5601,0.0975,0.9016,0.0000,0.8934,613.0737,0.1009
6,0.9102,0.0007,0.9049,606.7216,0.0940,0.9025,0.0000,0.8954,611.6431,0.0988
7,0.9126,0.0000,0.9074,605.9894,0.0917,0.9049,0.0000,0.8978,611.5067,0.0974
8,0.9147,0.0013,0.9099,605.3458,0.0896,0.9073,0.0000,0.9011,610.0637,0.0947
9,0.9170,0.0013,0.9127,604.5142,0.0873,0.9079,0.0030,0.9014,610.4653,0.0926
10,0.9194,0.0000,0.9153,603.8970,0.0856,0.9107,0.0000,0.9056,608.6961,0.0908
11,0.9214,0.0007,0.9177,603.1840,0.0841,0.9116,0.0000,0.9063,608.8586,0.0905
12,0.9228,0.0013,0.9192,602.6945,0.0831,0.9120,0.0000,0.9069,608.3330,0.0898
13,0.9249,0.0013,0.9216,602.0287,0.0811,0.9126,0.0061,0.9080,607.5063,0.0900
14,0.9264,0.0000,0.9233,601.6218,0.0806,0.9151,0.0030,0.9106,607.2517,0.0883
15,0.9276,0.0020,0.9246,601.1521,0.0798,0.9154,0.0030,0.9113,606.5979,0.0883
16,0.9290,0.0007,0.9262,600.7121,0.0790,0.9164,0.0030,0.9123,606.1423,0.0873
17,0.9304,0.0026,0.9276,600.2281,0.0779,0.9177,0.0000,0.9136,605.7637,0.0864
18,0.9314,0.0007,0.9288,599.8143,0.0773,0.9180,0.0000,0.9140,605.7818,0.0861
19,0.9334,0.0020,0.9310,599.1900,0.0758,0.9184,0.0091,0.9141,606.4428,0.0857
20,0.9350,0.0013,0.9328,598.6966,0.0749,0.9188,0.0061,0.9146,606.5635,0.0854
21,0.9357,0.0026,0.9335,598.4386,0.0745,0.9204,0.0030,0.9164,604.7386,0.0848
22,0.9371,0.0039,0.9350,598.0607,0.0738,0.9211,0.0061,0.9176,605.7776,0.0850
23,0.9382,0.0026,0.9362,597.6657,0.0732,0.9221,0.0061,0.9186,604.3465,0.0848
24,0.9397,0.0039,0.9378,597.1936,0.0722,0.9227,0.0030,0.9194,603.9763,0.0836
25,0.9408,0.0052,0.9391,596.7628,0.0713,0.9229,0.0030,0.9194,605.1137,0.0833
26,0.9415,0.0059,0.9398,596.5702,0.0711,0.9236,0.0000,0.9206,604.3235,0.0835
27,0.9423,0.0020,0.9408,596.1971,0.0705,0.9251,0.0000,0.9221,603.3154,0.0829
28,0.9435,0.0072,0.9421,595.8121,0.0697,0.9249,0.0091,0.9221,603.4602,0.0829
29,0.9439,0.0052,0.9425,595.6478,0.0696,0.9249,0.0000,0.9222,603.4724,0.0831
30,0.9445,0.0059,0.9432,595.4371,0.0693,0.9242,0.0000,0.9211,604.1874,0.0828
31,0.9451,0.0111,0.9438,595.1343,0.0686,0.9241,0.0000,0.9215,603.6058,0.0831
32,0.9460,0.0072,0.9447,594.7736,0.0680,0.9254,0.0061,0.9227,603.7039,0.0827
33,0.9464,0.0052,0.9453,594.5841,0.0678,0.9258,0.0000,0.9231,602.7156,0.0823
34,0.9463,0.0039,0.9452,594.4647,0.0681,0.9253,0.0061,0.9229,602.0480,0.0823
35,0.9469,0.0079,0.9459,594.1389,0.0673,0.9260,0.0061,0.9236,601.3738,0.0824
36,0.9466,0.0059,0.9456,594.1474,0.0676,0.9257,0.0000,0.9233,601.6125,0.0834
37,0.9475,0.0065,0.9465,593.8322,0.0670,0.9262,0.0091,0.9240,601.9217,0.0830
38,0.9478,0.0052,0.9468,593.5974,0.0669,0.9252,0.0061,0.9227,603.0400,0.0832
39,0.9485,0.0065,0.9476,593.3564,0.0664,0.9270,0.0091,0.9248,602.2968,0.0817
