run_name,exp,run,arc_features,arc_num_conv,arc_skip,arc_encoder_blocks,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
s2pp_nc2_skip_0_f4_16_16,seq2pp,s2pp_nc2_skip_0_f4_16_16,"[4, 16, 16]",2,0,2,512.0,5545,0.05713539098699887,0.12982127815485,0.09539496712386608,0.7759227852439046,0.923968059762397,0.8613181764213045,0.9127540455080339,0.7815285403815213,0.8415841726113851,0.0,0.0,0.0
s2pp_nc2_skip_1_f4_8_32,seq2pp,s2pp_nc2_skip_1_f4_8_32,"[4, 8, 32]",2,1,2,1024.0,6161,0.045441526422897977,0.14156054332852364,0.09914952702820301,0.7810611433696303,0.9386776415401749,0.8487521821610616,0.9303048146009522,0.7704753969642325,0.8375679086140355,0.0,0.0,0.0
s2pp_nc2_skip_0_f4_8_32,seq2pp,s2pp_nc2_skip_0_f4_8_32,"[4, 8, 32]",2,0,2,1024.0,5921,0.04668352690835794,0.16306068934500217,0.10596200451254845,0.7595421984608285,0.9355403491004075,0.8340461812788127,0.9266088405828286,0.738850940182021,0.8174314112764344,0.0,0.0,0.0
s2pp_nc2_skip_1_f4_8_16,seq2pp,s2pp_nc2_skip_1_f4_8_16,"[4, 8, 16]",2,1,2,512.0,2993,0.05786890710393588,0.12895004637539387,0.10679865255951881,0.7850383814836863,0.9188428228394437,0.8382369402518292,0.9071168705009619,0.7798575057843984,0.8207686587780263,0.0,0.0,0.0
s2pp_nc2_skip_0_f4_8_16,seq2pp,s2pp_nc2_skip_0_f4_8_16,"[4, 8, 16]",2,0,2,512.0,2753,0.07117845639586448,0.13212093897163868,0.09470433369278908,0.7662829500979628,0.9000635390204953,0.8573057340463952,0.8846414855371896,0.7659210311604313,0.8388691350988711,0.0,0.0,0.0
s2pp_nc2_skip_1_f4_8_8,seq2pp,s2pp_nc2_skip_1_f4_8_8,"[4, 8, 8]",2,1,2,256.0,1985,0.0647936557730039,0.14131392352283,0.11811937391757965,0.7622943860184328,0.9106483846997251,0.8227790805444455,0.8981225476527249,0.7568577338461677,0.8070143901085592,0.0,0.0,0.0
s2pp_nc2_skip_0_f4_8_8,seq2pp,s2pp_nc2_skip_0_f4_8_8,"[4, 8, 8]",2,0,2,256.0,1745,0.07859471986691156,0.13366143591701984,0.10467713512480259,0.7648645123564028,0.886212467143487,0.8362995148359034,0.8684085857856289,0.7501956296377744,0.8156190210420413,0.0,0.0,0.0
s2pp_nc2_skip_1_f4_4_32,seq2pp,s2pp_nc2_skip_1_f4_4_32,"[4, 4, 32]",2,1,2,1024.0,4669,0.05922974720597267,0.15711703523993492,0.10855984501540661,0.7697921882162763,0.9194460793718424,0.835980865511918,0.9083761755837175,0.75066624266798,0.814564227610074,0.0,0.0,0.0
s2pp_nc2_skip_0_f4_4_32,seq2pp,s2pp_nc2_skip_0_f4_4_32,"[4, 4, 32]",2,0,2,1024.0,4573,0.05997753329575062,0.14700470864772797,0.11732242815196514,0.7684700802003278,0.9164912476970655,0.815332010832023,0.9041025089383878,0.757112504850256,0.7966549443787095,0.0,0.0,0.0
s2pp_nc2_skip_1_f4_4_16,seq2pp,s2pp_nc2_skip_1_f4_4_16,"[4, 4, 16]",2,1,2,512.0,1885,0.07751370283464591,0.13082757033407688,0.11208232305943966,0.7758387802010973,0.8913767576523192,0.8250688093855696,0.8753402733408863,0.7678313790405247,0.8055462958450413,0.0,0.0,0.0
s2pp_nc2_skip_0_f4_4_16,seq2pp,s2pp_nc2_skip_0_f4_4_16,"[4, 4, 16]",2,0,2,512.0,1789,0.08494740625222524,0.13915672712028027,0.11044877767562866,0.7537515194173167,0.8733303683059026,0.8276734013613339,0.8546050369879203,0.7442899238632082,0.8058259587673857,0.0,0.0,0.0
s2pp_nc2_skip_1_f4_4_8,seq2pp,s2pp_nc2_skip_1_f4_4_8,"[4, 4, 8]",2,1,2,256.0,1069,0.08075040156642596,0.13577323965728283,0.10897667519748211,0.7628998294429229,0.888342476777216,0.8429554483345861,0.8713022591643133,0.7594328030779458,0.8183776185293071,0.0,0.0,0.0
s2pp_nc2_skip_0_f4_4_8,seq2pp,s2pp_nc2_skip_0_f4_4_8,"[4, 4, 8]",2,0,2,256.0,973,0.09900970185796419,0.14633627608418465,0.12136460654437542,0.7475984956407477,0.8593416836639661,0.7999190547693615,0.8352021565881692,0.7339124441530481,0.7862636521703437,0.0,0.0,0.0
s2pp_nc2_skip_1_f4_4_4,seq2pp,s2pp_nc2_skip_1_f4_4_4,"[4, 4, 4]",2,1,2,128.0,805,0.08974375277757644,0.14960972592234612,0.11912679858505726,0.7500232074179614,0.8712495230882104,0.803587424476697,0.8526839005071153,0.7424475207243066,0.7869049613774867,0.0,0.0,0.0
s2pp_nc2_skip_0_f4_4_4,seq2pp,s2pp_nc2_skip_0_f4_4_4,"[4, 4, 4]",2,0,2,128.0,709,0.10134537642200787,0.1522565595805645,0.12023120373487473,0.7323384922211066,0.8529950978430797,0.8126215017396523,0.828512351847612,0.7186240984029332,0.7881316866878847,0.0,0.0,0.0
s2pp_nc2_skip_1_f32_32,seq2pp,s2pp_nc2_skip_1_f32_32,"[32, 32]",2,1,1,2048.0,22529,0.02371161679426829,0.1448247004300356,0.10911111533641815,0.7936784449633927,0.9689631653164631,0.8375701937545359,0.9649412109670406,0.786059041681565,0.823086307809482,0.0,0.0,0.0
s2pp_nc2_skip_0_f32_32,seq2pp,s2pp_nc2_skip_0_f32_32,"[32, 32]",2,0,1,2048.0,19457,0.029633677129944167,0.13727919571101665,0.1063584964722395,0.7816148653869784,0.9609544847059177,0.8444705409098997,0.955835188938791,0.7803471413993563,0.8302768035718329,0.0,0.0,0.0
s2pp_nc2_skip_1_f16_32,seq2pp,s2pp_nc2_skip_1_f16_32,"[16, 32]",2,1,1,2048.0,9825,0.03422112595289946,0.14138752594590187,0.096980981528759,0.7931530221102202,0.9541064744987077,0.8579888034124705,0.94792321926879,0.7841260976397098,0.8371919448565699,0.0,0.0,0.0
s2pp_nc2_skip_0_f16_32,seq2pp,s2pp_nc2_skip_0_f16_32,"[16, 32]",2,0,1,2048.0,9057,0.03894074230144421,0.1464852001518011,0.1118768211454153,0.7638565835848522,0.9471872131610894,0.8290391086877078,0.9400862139851759,0.757868416248078,0.8124914908186893,0.0,0.0,0.0
s2pp_nc2_skip_1_f16_16,seq2pp,s2pp_nc2_skip_1_f16_16,"[16, 16]",2,1,1,1024.0,5889,0.046038683503866196,0.14025460928678513,0.1151940543204546,0.7822989725809769,0.9370421824518516,0.8338517347389625,0.9284094162984207,0.775707893190112,0.808637298047938,0.0,0.0,0.0
s2pp_nc2_skip_0_f16_16,seq2pp,s2pp_nc2_skip_0_f16_16,"[16, 16]",2,0,1,1024.0,5121,0.05064718785385291,0.1389880646020174,0.10090372525155544,0.7604834518855765,0.9304280835533476,0.8523871634233707,0.9205791627574599,0.7561599251753629,0.8340948212509127,0.0,0.0,0.0
s2pp_nc2_skip_1_f8_32,seq2pp,s2pp_nc2_skip_1_f8_32,"[8, 32]",2,1,1,2048.0,5777,0.044034737969438235,0.15075505338609219,0.12622137740254402,0.7743773767120693,0.9414459908570062,0.8216523976391972,0.9333922717011106,0.7628231586962756,0.7986381254115048,0.0,0.0,0.0
