epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4469,0.0290,0.4692,0.4812,0.0381
1,0.4768,0.0266,0.4861,0.5362,0.0298
2,0.5113,0.0235,0.4794,0.5332,0.0307
3,0.5475,0.0208,0.5317,0.5618,0.0345
4,0.5823,0.0181,0.5229,0.5733,0.0298
5,0.6181,0.0157,0.5580,0.5841,0.0357
6,0.6566,0.0134,0.4521,0.5771,0.0284
7,0.7118,0.0105,0.5011,0.5900,0.0281
