run_name,arc_features,arc_encoder_blocks,arc_num_params,arc_latent_volume,arc_num_conv,arc_skip,arc_kernel,test_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq,name,train_swaps
skip1_kernel11_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1332,128.0,1,1,11,0.0,,,0.0628820391992728,,,0.8951956618842947,,,0.8951956618842947,,,0.0,skip1_kernel11_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1332,128.0,1,1,11,,0.13667076600699865,0.06327900978235099,,0.8913609967833019,0.41858850825961935,,0.41858850825961935,0.8913609967833019,,0.0,0.0,,skip1_kernel11_noise_0.9_n4_2_n8_1,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1172,128.0,1,1,9,0.9,,,0.13515771081050237,,,0.3854801861736062,,,0.3854801861736062,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1172,128.0,1,1,9,0.7,,,0.10693334837754567,,,0.5263434797416898,,,0.5263434797416898,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1172,128.0,1,1,9,0.5,,,0.08033579687277476,,,0.6645051201400712,,,0.6645051201400712,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1172,128.0,1,1,9,0.3,,,0.0536057099699974,,,0.7993169003725964,,,0.7993169003725964,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1172,128.0,1,1,9,0.2,,,0.04037370507915815,,,0.8651217284625637,,,0.8651217284625637,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1172,128.0,1,1,9,0.1,,,0.027342143654823303,,,0.9292963468743406,,,0.9292963468743406,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1172,128.0,1,1,9,0.0,,,0.014290922383467356,,,0.9957349338212336,,,0.9957349338212336,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1172,128.0,1,1,9,,0.1357813736095148,0.015007158884635339,,0.9967563626218472,0.41914486132033413,,0.41914486132033413,0.9967563626218472,,0.0,0.0,,skip1_kernel9_noise_0.9_n4_2_n8_1,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1012,128.0,1,1,7,0.9,,,0.1387632519006729,,,0.35814043748889546,,,0.35814043748889546,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1012,128.0,1,1,7,0.7,,,0.11911768267552057,,,0.45469634476230947,,,0.45469634476230947,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1012,128.0,1,1,7,0.5,,,0.10096687773863475,,,0.5435201062549481,,,0.5435201062549481,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1012,128.0,1,1,7,0.3,,,0.08275319536526998,,,0.641571239605959,,,0.641571239605959,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1012,128.0,1,1,7,0.2,,,0.0741125538945198,,,0.6882791346427479,,,0.6882791346427479,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1012,128.0,1,1,7,0.1,,,0.06586327080925305,,,0.7355751459258287,,,0.7355751459258286,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1012,128.0,1,1,7,0.0,,,0.057944545646508534,,,0.7841687956579118,,,0.7841687956579118,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1012,128.0,1,1,7,,0.1406337869893603,0.05459091611779653,,0.7921207670785221,0.38577368817267055,,0.38577368817267055,0.7921207670785221,,0.0,0.0,,skip1_kernel7_noise_0.9_n4_2_n8_1,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,852,128.0,1,1,5,0.9,,,0.13833813071250917,,,0.3509160318499563,,,0.3509160318499563,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,852,128.0,1,1,5,0.7,,,0.11654513825972874,,,0.47752498899133433,,,0.47752498899133433,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,852,128.0,1,1,5,0.5,,,0.10025604019562404,,,0.5859840029655176,,,0.5859840029655176,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,852,128.0,1,1,5,0.3,,,0.08566590795914332,,,0.6783585147055511,,,0.6783585147055511,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,852,128.0,1,1,5,0.2,,,0.0786585142215093,,,0.7176873864716621,,,0.7176873864716621,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,852,128.0,1,1,5,0.1,,,0.07265954862038294,,,0.7498811120135187,,,0.7498811120135189,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,852,128.0,1,1,5,0.0,,,0.06723297536373138,,,0.7793254327249618,,,0.7793254327249618,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,852,128.0,1,1,5,,0.14024538452885732,0.060930495078747086,,0.8021337460936894,0.376018260556591,,0.376018260556591,0.8021337460936894,,0.0,0.0,,skip1_kernel5_noise_0.9_n4_2_n8_1,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,692,128.0,1,1,3,0.9,,,0.13761422634124756,,,0.35380733769914413,,,0.35380733769914413,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,692,128.0,1,1,3,0.7,,,0.11121688783168793,,,0.4966906407389964,,,0.4966906407389964,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,692,128.0,1,1,3,0.5,,,0.08740777273972829,,,0.6266197350464798,,,0.6266197350464798,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,692,128.0,1,1,3,0.3,,,0.064792367319266,,,0.7540893952355088,,,0.7540893952355088,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,692,128.0,1,1,3,0.2,,,0.0542043740550677,,,0.8125106779337133,,,0.8125106779337133,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,692,128.0,1,1,3,0.1,,,0.04405802463491758,,,0.8722521270284866,,,0.8722521270284866,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,692,128.0,1,1,3,0.0,,,0.034248827894528704,,,0.9315720769741114,,,0.9315720769741114,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,692,128.0,1,1,3,,0.1393722691455809,0.033281050192622036,,0.9335683789226773,0.37797211579567236,,0.37797211579567236,0.9335683789226773,,0.0,0.0,,skip1_kernel3_noise_0.9_n4_2_n8_1,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1348,128.0,1,0,13,0.9,,,0.15128732323646546,,,0.2763258191102163,,,0.2763258191102163,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1348,128.0,1,0,13,0.7,,,0.15132612287998198,,,0.27660938714517846,,,0.27660938714517846,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1348,128.0,1,0,13,0.5,,,0.15212284326553344,,,0.27739772161697934,,,0.27739772161697934,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1348,128.0,1,0,13,0.3,,,0.1525535891453425,,,0.27621710548635753,,,0.27621710548635753,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1348,128.0,1,0,13,0.2,,,0.15287309288978576,,,0.2738564784982554,,,0.2738564784982554,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1348,128.0,1,0,13,0.1,,,0.15303895076115925,,,0.2727029397598662,,,0.2727029397598662,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1348,128.0,1,0,13,0.0,,,0.15312330226103466,,,0.27033848115788117,,,0.27033848115788117,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1348,128.0,1,0,13,,0.1498598858338444,0.15016625363093156,,0.30967196655769497,0.3556360253014191,,0.355636025301419,0.30967196655769497,,0.0,0.0,,skip0_kernel13_noise_0.9_n4_2_n8_1,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1188,128.0,1,0,11,0.9,,,0.148952650030454,,,0.3123638946244243,,,0.3123638946244243,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1188,128.0,1,0,11,0.7,,,0.14883496165275573,,,0.3145430918888951,,,0.3145430918888951,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1188,128.0,1,0,11,0.5,,,0.14889835119247435,,,0.31612099749595246,,,0.31612099749595246,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1188,128.0,1,0,11,0.3,,,0.14880284667015076,,,0.3175699469982491,,,0.3175699469982491,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1188,128.0,1,0,11,0.2,,,0.14868663350741068,,,0.3211012428615272,,,0.3211012428615272,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1188,128.0,1,0,11,0.1,,,0.14850021600723268,,,0.3226280812696469,,,0.3226280812696469,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1188,128.0,1,0,11,0.0,,,0.1482452432314555,,,0.3289993929607602,,,0.3289993929607602,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1188,128.0,1,0,11,,0.15037300857175298,0.14116877202804273,,0.3512873348284874,0.3524415149419742,,0.3524415149419742,0.3512873348284874,,0.0,0.0,,skip0_kernel11_noise_0.9_n4_2_n8_1,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1028,128.0,1,0,9,0.9,,,0.15009123980998992,,,0.3140198580078129,,,0.3140198580078129,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1028,128.0,1,0,9,0.7,,,0.14951878090699514,,,0.3158371639934767,,,0.3158371639934767,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1028,128.0,1,0,9,0.5,,,0.14971986909707388,,,0.31842653290426703,,,0.31842653290426703,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1028,128.0,1,0,9,0.3,,,0.15004613598187763,,,0.31728740570780045,,,0.31728740570780045,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1028,128.0,1,0,9,0.2,,,0.15025686124960583,,,0.3175138316166872,,,0.3175138316166872,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1028,128.0,1,0,9,0.1,,,0.15037288467089335,,,0.316847076471741,,,0.316847076471741,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1028,128.0,1,0,9,0.0,,,0.15050351917743682,,,0.31769089363380604,,,0.31769089363380604,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1028,128.0,1,0,9,,0.15205690026784144,0.14390059159352228,,0.32124337586523966,0.33889030006801546,,0.33889030006801546,0.32124337586523966,,0.0,0.0,,skip0_kernel9_noise_0.9_n4_2_n8_1,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,868,128.0,1,0,7,0.9,,,0.15037147601445516,,,0.27712324428442764,,,0.27712324428442764,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,868,128.0,1,0,7,0.7,,,0.15013232131799062,,,0.27813707933692167,,,0.27813707933692167,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,868,128.0,1,0,7,0.5,,,0.15039000809192657,,,0.2809663754540638,,,0.2809663754540638,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,868,128.0,1,0,7,0.3,,,0.15073992013931276,,,0.28261600399086756,,,0.28261600399086756,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,868,128.0,1,0,7,0.2,,,0.15075972477595012,,,0.2840513207476834,,,0.2840513207476834,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,868,128.0,1,0,7,0.1,,,0.15079385836919149,,,0.28337425599278127,,,0.28337425599278127,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,868,128.0,1,0,7,0.0,,,0.15097466707229615,,,0.286811567971788,,,0.286811567971788,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,868,128.0,1,0,7,,0.15212430109997757,0.1450840039895131,,0.30106887102654756,0.31368300821595246,,0.31368300821595246,0.30106887102654756,,0.0,0.0,,skip0_kernel7_noise_0.9_n4_2_n8_1,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,708,128.0,1,0,5,0.9,,,0.15152870615323386,,,0.2743242131861687,,,0.2743242131861687,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,708,128.0,1,0,5,0.7,,,0.15090253551801044,,,0.27482105973557786,,,0.27482105973557786,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,708,128.0,1,0,5,0.5,,,0.15102390944957733,,,0.2754814823573319,,,0.2754814823573319,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,708,128.0,1,0,5,0.3,,,0.15100102623303732,,,0.27586497329074,,,0.27586497329074,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,708,128.0,1,0,5,0.2,,,0.15100992421309153,,,0.27592844415019013,,,0.27592844415019013,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,708,128.0,1,0,5,0.1,,,0.15104245742162067,,,0.27613092165299236,,,0.27613092165299236,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,708,128.0,1,0,5,0.0,,,0.15105297267436982,,,0.2764609852266918,,,0.2764609852266918,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,708,128.0,1,0,5,,0.1532036740990246,0.14456973396814787,,0.2917114737917935,0.30509837953916114,,0.30509837953916114,0.2917114737917935,,0.0,0.0,,skip0_kernel5_noise_0.9_n4_2_n8_1,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,548,128.0,1,0,3,0.9,,,0.15150710940361023,,,0.2766321994646988,,,0.2766321994646988,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,548,128.0,1,0,3,0.7,,,0.15075543423493704,,,0.27688883908267964,,,0.27688883908267964,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,548,128.0,1,0,3,0.5,,,0.15089579224586486,,,0.27673501023895564,,,0.27673501023895564,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,548,128.0,1,0,3,0.3,,,0.15093993643919626,,,0.2768611861659058,,,0.2768611861659058,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,548,128.0,1,0,3,0.2,,,0.15098444322745005,,,0.2764051746771342,,,0.2764051746771342,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,548,128.0,1,0,3,0.1,,,0.15101246237754823,,,0.27669882945263624,,,0.27669882945263624,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,548,128.0,1,0,3,0.0,,,0.15104370216528576,,,0.2763636960783183,,,0.2763636960783183,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,548,128.0,1,0,3,,0.1534053624427619,0.1447899605219181,,0.29232520236230697,0.30464619157655587,,0.30464619157655587,0.29232520236230697,,0.0,0.0,,skip0_kernel3_noise_0.9_n4_2_n8_1,0.9
skip1_kernel13_noise_0.9_n4_1_n8_1-0.9,"[4, 4, 8]",2,1164,256.0,1,1,13,0.9,,,0.1380061000585556,,,0.36522259887433484,,,0.3652225988743348,,,0.0,skip1_kernel13_noise_0.9_n4_1_n8_1-0.9,0.9
skip1_kernel13_noise_0.9_n4_1_n8_1-0.7,"[4, 4, 8]",2,1164,256.0,1,1,13,0.7,,,0.11296889483928681,,,0.5121246857701307,,,0.5121246857701307,,,0.0,skip1_kernel13_noise_0.9_n4_1_n8_1-0.7,0.9
skip1_kernel13_noise_0.9_n4_1_n8_1-0.5,"[4, 4, 8]",2,1164,256.0,1,1,13,0.5,,,0.09062488426764806,,,0.6479688148348803,,,0.6479688148348803,,,0.0,skip1_kernel13_noise_0.9_n4_1_n8_1-0.5,0.9
