epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.7761,0.0088,0.7578,0.7786,0.0233
1,0.8259,0.0059,0.7751,0.7849,0.0290
2,0.8389,0.0054,0.7357,0.8004,0.0179
3,0.8883,0.0032,0.7516,0.8063,0.0203
4,0.9091,0.0025,0.7929,0.8114,0.0237
5,0.9090,0.0025,0.8024,0.8188,0.0278
6,0.9210,0.0021,0.7633,0.8054,0.0199
7,0.9288,0.0019,0.8048,0.8257,0.0299
8,0.9388,0.0015,0.8121,0.8284,0.0263
9,0.9520,0.0013,0.7783,0.7876,0.0424
