epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8385,0.0000,0.8068,629.4565,0.8041,0.8605,0.0000,0.8350,627.4219,0.2533
1,0.8663,0.0000,0.8492,621.0206,0.2017,0.8664,0.0000,0.8436,626.2338,0.1687
2,0.8736,0.0000,0.8597,618.6182,0.1495,0.8750,0.0000,0.8594,621.4649,0.1357
3,0.8770,0.0000,0.8646,617.3690,0.1295,0.8805,0.0000,0.8671,619.4595,0.1233
4,0.8828,0.0000,0.8726,615.4195,0.1200,0.8832,0.0000,0.8707,619.7261,0.1186
5,0.8862,0.0000,0.8772,614.1871,0.1162,0.8824,0.0000,0.8696,619.3777,0.1200
6,0.8887,0.0000,0.8805,613.1947,0.1137,0.8859,0.0000,0.8747,618.2781,0.1161
7,0.8918,0.0000,0.8844,612.2717,0.1121,0.8882,0.0000,0.8774,616.8591,0.1153
8,0.8932,0.0000,0.8860,611.7557,0.1113,0.8909,0.0000,0.8813,615.4185,0.1126
9,0.8961,0.0000,0.8893,610.8445,0.1091,0.8911,0.0000,0.8818,615.3875,0.1120
10,0.8967,0.0000,0.8902,610.6050,0.1082,0.8897,0.0000,0.8796,616.8051,0.1125
11,0.8996,0.0000,0.8935,609.7779,0.1064,0.8950,0.0000,0.8869,613.8690,0.1081
12,0.8998,0.0000,0.8938,609.5589,0.1058,0.8960,0.0000,0.8884,613.4031,0.1085
13,0.9013,0.0000,0.8955,609.0824,0.1046,0.8952,0.0000,0.8875,613.8884,0.1099
14,0.9022,0.0000,0.8966,608.8409,0.1040,0.8964,0.0000,0.8895,613.1628,0.1079
15,0.9033,0.0000,0.8978,608.4906,0.1030,0.8980,0.0000,0.8910,612.4000,0.1068
16,0.9037,0.0000,0.8984,608.4055,0.1030,0.8896,0.0000,0.8852,613.4755,0.1153
17,0.9046,0.0000,0.8993,608.0189,0.1024,0.8954,0.0000,0.8895,611.6970,0.1104
18,0.9049,0.0000,0.8997,607.9136,0.1021,0.8969,0.0000,0.8905,612.8178,0.1089
19,0.9058,0.0000,0.9008,607.4692,0.1014,0.8979,0.0000,0.8911,612.8050,0.1061
20,0.9063,0.0000,0.9014,607.3351,0.1010,0.8985,0.0000,0.8919,612.3516,0.1058
21,0.9063,0.0000,0.9014,607.3330,0.1011,0.8956,0.0000,0.8866,613.1804,0.1120
22,0.9068,0.0000,0.9020,607.2050,0.1007,0.8996,0.0000,0.8922,613.1968,0.1062
23,0.9073,0.0000,0.9026,607.1011,0.1006,0.9004,0.0000,0.8944,611.7249,0.1053
24,0.9081,0.0000,0.9035,606.8394,0.0997,0.8987,0.0000,0.8903,613.1929,0.1085
25,0.9087,0.0000,0.9041,606.6204,0.0995,0.9012,0.0000,0.8947,612.9267,0.1050
26,0.9085,0.0000,0.9039,606.6800,0.0998,0.8930,0.0000,0.8832,616.0995,0.1113
27,0.9088,0.0000,0.9043,606.5288,0.0992,0.9024,0.0000,0.8959,610.6414,0.1035
28,0.9098,0.0000,0.9054,606.2204,0.0984,0.9011,0.0000,0.8949,610.8762,0.1059
29,0.9097,0.0000,0.9054,606.2204,0.0984,0.8998,0.0000,0.8927,612.2925,0.1069
30,0.9097,0.0000,0.9054,606.3198,0.0989,0.8998,0.0000,0.8930,611.1466,0.1075
31,0.9105,0.0000,0.9061,605.9864,0.0986,0.9013,0.0000,0.8956,611.7924,0.1038
32,0.9109,0.0000,0.9065,605.9096,0.0974,0.8996,0.0000,0.8925,612.3834,0.1063
33,0.9102,0.0000,0.9059,606.0441,0.0983,0.8892,0.0000,0.8832,611.9229,0.1171
34,0.9109,0.0000,0.9066,605.9469,0.0980,0.9038,0.0000,0.8981,610.5704,0.1035
35,0.9110,0.0000,0.9067,605.8249,0.0981,0.9024,0.0000,0.8966,612.5100,0.1046
36,0.9111,0.0000,0.9068,605.8618,0.0982,0.9019,0.0000,0.8958,610.6056,0.1046
37,0.9111,0.0000,0.9069,605.8366,0.0980,0.9017,0.0000,0.8965,611.1022,0.1048
38,0.9119,0.0000,0.9078,605.5948,0.0979,0.8997,0.0000,0.8934,612.9419,0.1076
39,0.9116,0.0000,0.9074,605.6903,0.0977,0.8999,0.0000,0.8933,612.8025,0.1059
40,0.9117,0.0000,0.9076,605.6095,0.0977,0.9010,0.0000,0.8946,610.8074,0.1054
41,0.9128,0.0000,0.9088,605.2922,0.0969,0.8987,0.0000,0.8921,613.2244,0.1067
42,0.9125,0.0000,0.9084,605.3821,0.0971,0.9021,0.0000,0.8954,610.9161,0.1065
43,0.9121,0.0000,0.9079,605.4050,0.0974,0.9023,0.0000,0.8961,610.9338,0.1035
44,0.9124,0.0000,0.9084,605.3813,0.0972,0.9022,0.0000,0.8963,610.6184,0.1037
45,0.9131,0.0000,0.9090,605.1702,0.0967,0.8998,0.0000,0.8927,612.4807,0.1059
46,0.9122,0.0000,0.9080,605.4763,0.0974,0.9044,0.0000,0.8984,611.1933,0.1037
47,0.9128,0.0000,0.9088,605.2938,0.0975,0.9029,0.0000,0.8956,612.1070,0.1039
48,0.9134,0.0000,0.9094,605.1178,0.0964,0.9031,0.0000,0.8971,611.4896,0.1036
49,0.9127,0.0000,0.9086,605.2774,0.0969,0.9014,0.0000,0.8967,611.8296,0.1049
50,0.9131,0.0000,0.9091,605.1493,0.0968,0.9050,0.0000,0.8991,611.9251,0.1026
51,0.9128,0.0000,0.9087,605.2197,0.0970,0.9033,0.0000,0.8979,612.3551,0.1031
52,0.9139,0.0000,0.9099,604.9093,0.0961,0.8979,0.0000,0.8911,612.6755,0.1073
53,0.9134,0.0000,0.9094,605.0047,0.0969,0.8993,0.0000,0.8939,610.0433,0.1057
54,0.9134,0.0000,0.9095,605.0790,0.0966,0.9025,0.0000,0.8972,610.5654,0.1040
55,0.9138,0.0000,0.9099,604.9495,0.0963,0.9047,0.0000,0.8995,610.0163,0.1015
56,0.9137,0.0000,0.9097,604.9959,0.0967,0.9001,0.0000,0.8947,610.5515,0.1063
57,0.9140,0.0000,0.9101,604.8216,0.0960,0.9064,0.0000,0.9012,609.5864,0.1006
58,0.9137,0.0000,0.9098,604.9263,0.0965,0.9035,0.0000,0.8979,611.9412,0.1034
59,0.9140,0.0000,0.9101,604.7986,0.0957,0.9061,0.0000,0.9001,609.8094,0.1014
60,0.9139,0.0000,0.9100,604.8615,0.0966,0.8852,0.0000,0.8797,614.2699,0.1167
61,0.9145,0.0000,0.9107,604.7947,0.0961,0.9016,0.0000,0.8955,611.9591,0.1048
