epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.8653,0.0072,0.8152,0.8799,0.0092
1,0.9022,0.0046,0.8930,0.9130,0.0089
2,0.9226,0.0033,0.8008,0.8854,0.0087
3,0.9398,0.0024,0.9106,0.9154,0.0132
4,0.9486,0.0019,0.9061,0.9256,0.0076
