epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3793,0.0292,0.2830,0.2826,0.0425
1,0.4123,0.0263,0.4291,0.4800,0.0273
2,0.4561,0.0233,0.4500,0.4565,0.0358
3,0.4907,0.0209,0.3844,0.4779,0.0306
4,0.5075,0.0197,0.3576,0.4865,0.0271
