epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3478,0.0554,0.4799,0.4861,0.0497
1,0.5208,0.0309,0.5215,0.6024,0.0311
2,0.5865,0.0249,0.6420,0.6617,0.0304
3,0.6334,0.0213,0.6578,0.7060,0.0244
4,0.6731,0.0181,0.6944,0.7300,0.0241
