epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5794,0.0253,0.6304,0.6579,0.0280
1,0.6298,0.0211,0.6327,0.6389,0.0374
2,0.6763,0.0172,0.6652,0.7237,0.0206
3,0.7067,0.0152,0.5235,0.6888,0.0215
4,0.7623,0.0114,0.6809,0.7531,0.0174
