epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2143,0.0723,0.3040,0.3056,0.0533
1,0.3329,0.0386,0.3552,0.3701,0.0464
2,0.3800,0.0338,0.2891,0.4050,0.0448
3,0.4043,0.0313,0.4215,0.4437,0.0419
4,0.4361,0.0292,0.4451,0.4852,0.0346
