epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3769,0.0460,0.5034,0.5267,0.0395
1,0.5314,0.0266,0.5144,0.6099,0.0297
2,0.5985,0.0216,0.4439,0.4437,0.0625
3,0.6509,0.0181,0.5562,0.6795,0.0229
4,0.6949,0.0151,0.6324,0.7312,0.0205
