epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8517,0.0000,0.8268,625.8342,0.1160,0.8601,0.0000,0.8370,589.8293,0.1075
1,0.8872,0.0000,0.8765,614.3563,0.0879,0.8687,0.0000,0.8500,585.2245,0.0995
2,0.8990,0.0000,0.8908,610.3419,0.0791,0.8748,0.0000,0.8586,583.8329,0.0978
3,0.9071,0.0011,0.9007,607.8975,0.0735,0.8782,0.0000,0.8659,581.1900,0.0941
4,0.9135,0.0028,0.9081,606.1559,0.0692,0.8790,0.0000,0.8651,582.4375,0.0942
5,0.9182,0.0077,0.9136,604.2849,0.0658,0.8799,0.0000,0.8679,581.1245,0.0926
6,0.9225,0.0133,0.9183,603.2984,0.0631,0.8814,0.0000,0.8687,580.9115,0.0914
7,0.9259,0.0138,0.9223,602.2402,0.0606,0.8839,0.0000,0.8729,579.6788,0.0908
8,0.9299,0.0205,0.9268,601.2050,0.0583,0.8838,0.0000,0.8732,579.9517,0.0911
9,0.9329,0.0205,0.9301,600.2366,0.0563,0.8836,0.0000,0.8728,579.5219,0.0916
10,0.9354,0.0243,0.9329,599.3397,0.0546,0.8846,0.0000,0.8746,578.6699,0.0901
11,0.9380,0.0243,0.9357,598.6181,0.0528,0.8844,0.0000,0.8750,579.3412,0.0905
12,0.9404,0.0293,0.9384,598.1500,0.0514,0.8858,0.0000,0.8759,579.2711,0.0898
13,0.9426,0.0310,0.9406,597.5934,0.0501,0.8848,0.0000,0.8758,578.9540,0.0902
14,0.9440,0.0321,0.9422,596.9901,0.0490,0.8879,0.0000,0.8786,577.9275,0.0881
15,0.9458,0.0354,0.9442,596.5060,0.0480,0.8869,0.0000,0.8783,577.7232,0.0896
16,0.9478,0.0409,0.9463,596.0175,0.0467,0.8869,0.0000,0.8785,577.3479,0.0897
17,0.9488,0.0376,0.9474,595.4454,0.0459,0.8858,0.0000,0.8772,578.0179,0.0895
18,0.9504,0.0476,0.9491,595.0931,0.0449,0.8878,0.0000,0.8797,577.1953,0.0893
19,0.9519,0.0481,0.9506,594.6976,0.0440,0.8865,0.0000,0.8791,577.0846,0.0906
20,0.9531,0.0492,0.9520,594.4572,0.0432,0.8873,0.0000,0.8792,577.6479,0.0907
21,0.9542,0.0498,0.9531,593.9654,0.0424,0.8878,0.0000,0.8803,576.9149,0.0897
22,0.9552,0.0548,0.9541,593.6240,0.0418,0.8886,0.0000,0.8814,576.9301,0.0892
23,0.9561,0.0531,0.9552,593.5609,0.0412,0.8877,0.0000,0.8802,576.9441,0.0895
24,0.9571,0.0570,0.9562,592.9935,0.0406,0.8882,0.0000,0.8806,577.2529,0.0901
25,0.9581,0.0597,0.9572,592.9722,0.0399,0.8906,0.0000,0.8829,576.9249,0.0884
26,0.9592,0.0592,0.9584,592.5579,0.0393,0.8885,0.0000,0.8816,576.3474,0.0897
27,0.9599,0.0553,0.9591,592.3766,0.0388,0.8872,0.0000,0.8805,576.6761,0.0910
28,0.9608,0.0592,0.9600,592.1516,0.0383,0.8881,0.0000,0.8808,576.5398,0.0901
29,0.9616,0.0586,0.9608,592.0065,0.0378,0.8880,0.0000,0.8809,576.5621,0.0904
30,0.9623,0.0653,0.9616,591.7106,0.0373,0.8889,0.0000,0.8814,576.9398,0.0893
31,0.9633,0.0625,0.9626,591.4773,0.0368,0.8887,0.0000,0.8816,576.7353,0.0903
32,0.9637,0.0664,0.9630,591.3110,0.0364,0.8864,0.0000,0.8798,576.6633,0.0916
33,0.9643,0.0736,0.9637,591.2296,0.0361,0.8879,0.0000,0.8814,576.0856,0.0922
34,0.9650,0.0725,0.9645,590.7368,0.0355,0.8857,0.0000,0.8793,576.2245,0.0925
35,0.9655,0.0625,0.9649,590.8933,0.0354,0.8875,0.0000,0.8813,576.5404,0.0918
36,0.9662,0.0647,0.9656,590.5476,0.0349,0.8883,0.0000,0.8818,576.5379,0.0912
37,0.9665,0.0686,0.9659,590.4552,0.0344,0.8877,0.0000,0.8816,576.0649,0.0925
38,0.9673,0.0680,0.9668,590.0417,0.0342,0.8869,0.0000,0.8806,576.7628,0.0915
39,0.9675,0.0708,0.9670,590.1091,0.0340,0.8868,0.0000,0.8806,575.8578,0.0917
40,0.9684,0.0741,0.9679,589.9181,0.0334,0.8876,0.0000,0.8814,576.2760,0.0914
41,0.9688,0.0708,0.9683,589.8056,0.0332,0.8868,0.0000,0.8806,575.9618,0.0926
42,0.9692,0.0813,0.9688,589.6483,0.0330,0.8864,0.0000,0.8797,576.1870,0.0923
43,0.9696,0.0780,0.9692,589.7203,0.0327,0.8868,0.0000,0.8807,576.4989,0.0921
44,0.9700,0.0796,0.9696,589.4551,0.0325,0.8867,0.0000,0.8810,576.3182,0.0928
