train_loss,train_f1,val_loss,val_f1
0.22785492223501205,0.003092984479036886,0.07448305540225085,0.004358273591058202
0.07160464194417,0.04144342061907074,0.05681936377111603,0.04979310120885993
0.05876063898205757,0.108709477322209,0.05035715572097722,0.09711843208389946
0.05405418595671654,0.16675637778145205,0.04720786827452043,0.12375051573430929
0.04980588617920875,0.20097591702575252,0.044473033836659265,0.14311080031659107
0.048712795436382295,0.22507652972003403,0.043144918539944815,0.15478475340669848
0.04588884329795837,0.24702729356260317,0.04233954868772451,0.15878581938875788
0.043471788346767425,0.2640762288642356,0.04146397124756785,0.1683759841501244
0.043536330550909046,0.26668095670388314,0.04067200225065736,0.17252542955914765
0.041369393050670625,0.27558248099165983,0.04047498446615303,0.17679010835837267
0.04160643008351326,0.2837602987522303,0.040587037911309916,0.176603446850917
0.042656995832920076,0.2848473390583157,0.04061586848076652,0.17102956434313454
0.040867558196187016,0.2909710509878399,0.04078123937634861,0.1692840222748261
0.03982524937391281,0.3001946606540824,0.04016896972761435,0.17637948237849155
0.03955010612308979,0.30370176192707155,0.04010291879667955,0.17653313834222137
