name,p_appr1,s_appr1,f1_appr1,f1_exact,dataset,fold
16s_G.intestinalis_domain1,0.15492957746478872,0.1864406779661017,0.16923076923076924,0.16923076923076924,samples_100,16s
16s_H.volcanii_domain1,0.4764705882352941,0.5328947368421053,0.5093167701863354,0.5031055900621118,samples_100,16s
16s_C.reinhardtii.mito_domain4,0.038461538461538464,0.14285714285714285,0.060606060606060615,0.060606060606060615,samples_100,16s
16s_D.melanogaster_domain4,0.4878048780487805,0.38461538461538464,0.5161290322580645,0.4301075268817205,samples_100,16s
16s_B.subtilis_domain4,0.6764705882352942,0.5609756097560976,0.6133333333333334,0.6133333333333334,samples_100,16s
16s_P.staleyi_domain3,0.24836601307189543,0.27941176470588236,0.27310924369747897,0.2629757785467128,samples_100,16s
16s_T.gondii_domain3,0.17318435754189945,0.22962962962962963,0.21288302817569488,0.19745222929936307,samples_100,16s
16s_P.staleyi_domain4,0.6176470588235294,0.5526315789473685,0.5833333333333334,0.5833333333333334,samples_100,16s
16s_C.reinhardtii.mito_domain3,0.14814814814814814,0.2702702702702703,0.19138755980861244,0.19138755980861244,samples_100,16s
16s_C.reinhardtii.chloro_domain2,0.49557522123893805,0.56,0.5352112676056338,0.5258215962441315,samples_100,16s
16s_C.elegans_domain4,0.0,0.0,0.0,0.0,samples_100,16s
16s_C.elegans_domain3,0.2857142857142857,0.6470588235294118,0.4447739065974797,0.3963963963963964,samples_100,16s
16s_Z.mays_domain3,0.3181818181818182,0.3656716417910448,0.3402777777777778,0.3402777777777778,samples_100,16s
16s_C.elegans_domain2,0.20588235294117646,0.3181818181818182,0.25,0.25,samples_100,16s
16s_P.staleyi_domain2,0.49038461538461536,0.4811320754716981,0.49523809523809526,0.48571428571428565,samples_100,16s
16s_A.fulgidus_domain4,1.0,0.8809523809523809,0.9367088607594937,0.9367088607594937,samples_100,16s
16s_H.sapiens_domain3,0.10975609756097561,0.140625,0.136986301369863,0.12328767123287672,samples_100,16s
16s_H.sapiens.mito_domain3,0.15151515151515152,0.17647058823529413,0.18478260869565216,0.16304347826086957,samples_100,16s
16s_B.burgdorferi_domain4,0.45454545454545453,0.3409090909090909,0.3896103896103896,0.3896103896103896,samples_100,16s
16s_C.psittaci_domain2,0.4672897196261682,0.47619047619047616,0.4716981132075472,0.4716981132075472,samples_100,16s
16s_M.polymorpha_domain2,0.375,0.45569620253164556,0.4114285714285714,0.4114285714285714,samples_100,16s
16s_C.reinhardtii.chloro_domain1,0.26380368098159507,0.2986111111111111,0.2896642527978934,0.28013029315960913,samples_100,16s
16s_Z.mays_domain1,0.3096774193548387,0.3310344827586207,0.3367448002641136,0.32,samples_100,16s
16s_T.maritima_domain4,0.9302325581395349,0.8888888888888888,0.9090909090909092,0.9090909090909092,samples_100,16s
16s_T.maritima_domain2,0.45384615384615384,0.5363636363636364,0.5204530313124583,0.4916666666666667,samples_100,16s
16s_T.gondii_domain4,0.675,0.54,0.6000000000000001,0.6000000000000001,samples_100,16s
16s_C.elegans_domain1,0.3076923076923077,0.35294117647058826,0.3287671232876712,0.3287671232876712,samples_100,16s
16s_C.reinhardtii.chloro_domain3,0.27388535031847133,0.3282442748091603,0.3055555555555555,0.2986111111111111,samples_100,16s
16s_F.ananassa_domain4,0.40425531914893614,0.35185185185185186,0.3762376237623762,0.3762376237623762,samples_100,16s
16s_H.volcanii_domain4,0.8709677419354839,0.675,0.7605633802816901,0.7605633802816901,samples_100,16s
16s_C.reinhardtii.mito_domain2,0.0967741935483871,0.12244897959183673,0.1081081081081081,0.1081081081081081,samples_100,16s
16s_A.pyrophilus_domain2,0.4857142857142857,0.4788732394366197,0.5106382978723404,0.48226950354609927,samples_100,16s
16s_M.polymorpha_domain4,0.0,0.0,0.0,0.0,samples_100,16s
16s_C.reinhardtii.chloro_domain4,0.8285714285714286,0.6590909090909091,0.8240343347639486,0.7341772151898734,samples_100,16s
16s_A.pyrophilus_domain4,0.7931034482758621,0.5476190476190477,0.647887323943662,0.647887323943662,samples_100,16s
16s_M.polymorpha_domain3,0.07975460122699386,0.26,0.12206572769953052,0.12206572769953052,samples_100,16s
16s_B.burgdorferi_domain3,0.21830985915492956,0.2246376811594203,0.22142857142857142,0.22142857142857142,samples_100,16s
16s_P.occultum_domain4,0.918918918918919,0.7727272727272727,0.8395061728395061,0.8395061728395061,samples_100,16s
16s_B.subtilis_domain3,0.27848101265822783,0.3235294117647059,0.29931972789115646,0.29931972789115646,samples_100,16s
16s_A.fulgidus_domain2,0.4954954954954955,0.5188679245283019,0.5161290322580644,0.5069124423963134,samples_100,16s
16s_A.fulgidus_domain3,0.2484472049689441,0.2898550724637681,0.30769230769230765,0.26755852842809363,samples_100,16s
16s_H.sapiens.mito_domain2,0.3157894736842105,0.33962264150943394,0.3272727272727272,0.3272727272727272,samples_100,16s
16s_S.cerevisiae_domain3,0.30538922155688625,0.37777777777777777,0.34437086092715236,0.33774834437086093,samples_100,16s
16s_T.maritima_domain3,0.43902439024390244,0.5684210526315789,0.5321100917431193,0.4954128440366973,samples_100,16s
16s_E.coli_domain3,0.3081761006289308,0.35507246376811596,0.32996632996632996,0.32996632996632996,samples_100,16s
16s_C.reinhardtii.mito_domain1,0.2636363636363636,0.4393939393939394,0.34792368125701456,0.32954545454545453,samples_100,16s
16s_Z.mays_domain2,0.3783783783783784,0.42,0.3981042654028436,0.3981042654028436,samples_100,16s
16s_P.occultum_domain2,0.5050505050505051,0.4672897196261682,0.5339805825242718,0.48543689320388356,samples_100,16s
16s_H.sapiens.mito_domain4,0.6153846153846154,0.7272727272727273,0.6666666666666667,0.6666666666666667,samples_100,16s
16s_C.psittaci_domain4,0.4473684210526316,0.3953488372093023,0.41975308641975306,0.41975308641975306,samples_100,16s
16s_H.sapiens.mito_domain1,0.1917808219178082,0.1891891891891892,0.1904761904761905,0.1904761904761905,samples_100,16s
16s_H.volcanii_domain3,0.3431952662721893,0.4172661870503597,0.4119961171000869,0.3766233766233766,samples_100,16s
16s_F.ananassa_domain3,0.09826589595375723,0.13934426229508196,0.1152542372881356,0.1152542372881356,samples_100,16s
16s_C.psittaci_domain3,0.28859060402684567,0.3115942028985507,0.2996515679442509,0.2996515679442509,samples_100,16s
16s_P.occultum_domain3,0.29411764705882354,0.33088235294117646,0.3183391003460208,0.31141868512110726,samples_100,16s
16s_H.volcanii_domain2,0.5210084033613446,0.5904761904761905,0.5803571428571429,0.5535714285714286,samples_100,16s
16s_S.cerevisiae_domain4,0.782608695652174,0.7058823529411765,0.7725274725274724,0.7422680412371134,samples_100,16s
16s_E.coli_domain2,0.44954128440366975,0.4666666666666667,0.45794392523364486,0.45794392523364486,samples_100,16s
16s_G.intestinalis_domain3,0.01652892561983471,0.017094017094017096,0.01680672268907563,0.01680672268907563,samples_100,16s
16s_H.sapiens_domain4,0.5555555555555556,0.5454545454545454,0.5504587155963303,0.5504587155963303,samples_100,16s
16s_B.subtilis_domain2,0.5277777777777778,0.5533980582524272,0.5402843601895734,0.5402843601895734,samples_100,16s
16s_B.burgdorferi_domain2,0.49122807017543857,0.5490196078431373,0.5413700363866477,0.5185185185185185,samples_100,16s
16s_G.intestinalis_domain2,0.1834862385321101,0.24691358024691357,0.21052631578947367,0.21052631578947367,samples_100,16s
16s_E.coli_domain4,0.5121951219512195,0.45652173913043476,0.5057471264367817,0.48275862068965514,samples_100,16s
16s_Z.mays_domain4,0.37142857142857144,0.3170731707317073,0.38216560509554137,0.34210526315789475,samples_100,16s
16s_G.intestinalis_domain4,0.8378378378378378,0.7948717948717948,0.8547146904087414,0.8157894736842105,samples_100,16s
