run_name,exp,run,arc_features,arc_kernels,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
scnn_k3_f8_64_64,SimpleCNN_tRNA,scnn_k3_f8_64_64,"[8, 64, 64]","[3, 3, 3]",14393,0.07797610306221506,0.08701269328594208,0.1798105471664005,0.8857538424969053,0.899790954663028,0.6536388769974255,0.8852376489840433,0.8682806899645459,0.6098355479754383,0.0,0.0,0.0
scnn_k3_f8_32_64,SimpleCNN_tRNA,scnn_k3_f8_32_64,"[8, 32, 64]","[3, 3, 3]",7385,0.08431205218252928,0.09216605747739474,0.18503384623262617,0.8798159060788743,0.8914093077373076,0.6526950548496474,0.8751771536039921,0.8602853754559026,0.5887010762924226,0.0,0.0,0.0
scnn_k3_f8_32_32,SimpleCNN_tRNA,scnn_k3_f8_32_32,"[8, 32, 32]","[3, 3, 3]",4185,0.08842872342337733,0.09484278534849484,0.1766722020175722,0.8732181231645542,0.8857230473661614,0.660599702290831,0.8685579349053506,0.856635628957979,0.6096447826365359,0.0,0.0,0.0
scnn_k3_f8_16_64,SimpleCNN_tRNA,scnn_k3_f8_16_64,"[8, 16, 64]","[3, 3, 3]",3881,0.08840622364178947,0.09828084334731102,0.1714424706167645,0.8735377642719454,0.8863821066313019,0.6464181526048687,0.8693420049021945,0.8504613399933308,0.6028639298184698,0.0,0.0,0.0
scnn_k3_f8_16_32,SimpleCNN_tRNA,scnn_k3_f8_16_32,"[8, 16, 32]","[3, 3, 3]",2217,0.0911384905162065,0.10345099245508511,0.17956574426756966,0.8664823533147133,0.8821304251075484,0.6354113778940275,0.8644530149891468,0.840971923374556,0.5892209489451297,0.0,0.0,0.0
scnn_k3_f8_16_16,SimpleCNN_tRNA,scnn_k3_f8_16_16,"[8, 16, 16]","[3, 3, 3]",1385,0.09814973207919495,0.11202598984042804,0.17388511697451273,0.855300101501047,0.8735961696413898,0.6677761255739096,0.8542276479730511,0.8293308908086382,0.6159853568819516,0.0,0.0,0.0
scnn_k3_f8_8_64,SimpleCNN_tRNA,scnn_k3_f8_8_64,"[8, 8, 64]","[3, 3, 3]",2129,0.09683241857134778,0.10750711833437283,0.17428803775045607,0.8591871116546037,0.8743001580058436,0.6726753665993562,0.8538828249393761,0.832853282531221,0.6084142094333846,0.0,0.0,0.0
scnn_k3_f8_8_32,SimpleCNN_tRNA,scnn_k3_f8_8_32,"[8, 8, 32]","[3, 3, 3]",1233,0.11078768191130264,0.11601034800211589,0.17210544811354744,0.8403249256713551,0.8526840700250069,0.6534373387737429,0.8300272678162365,0.8171055088126246,0.5974165327205001,0.0,0.0,0.0
scnn_k3_f8_8_16,SimpleCNN_tRNA,scnn_k3_f8_8_16,"[8, 8, 16]","[3, 3, 3]",785,0.11051079792820889,0.11852368215719859,0.17021825247340733,0.8421974722281041,0.8550352401678909,0.6633148922094991,0.8316714060163883,0.8147842821932137,0.6014054839172752,0.0,0.0,0.0
scnn_k3_f8_8_8,SimpleCNN_tRNA,scnn_k3_f8_8_8,"[8, 8, 8]","[3, 3, 3]",561,0.11543531489113103,0.12427684664726257,0.16585671570565966,0.8320537811918162,0.8497459464238117,0.6513192354259565,0.8248261947785389,0.8036511583243713,0.6033572912882694,0.0,0.0,0.0
scnn_k3_f4_64_64,SimpleCNN_tRNA,scnn_k3_f4_64_64,"[4, 64, 64]","[3, 3, 3]",13565,0.08180406074161115,0.09210513283809026,0.18047903974850973,0.8800388927012589,0.8941711215656963,0.6444529236672198,0.8786881040671454,0.8606482006899432,0.5913278828295413,0.0,0.0,0.0
scnn_k3_f4_32_64,SimpleCNN_tRNA,scnn_k3_f4_32_64,"[4, 32, 64]","[3, 3, 3]",6941,0.08961571088951567,0.10077334692080815,0.1782576342423757,0.8708451524160319,0.8832194034230519,0.6561279473701621,0.8662618513508178,0.8474682986683502,0.5992373898682312,0.0,0.0,0.0
scnn_k3_f4_32_32,SimpleCNN_tRNA,scnn_k3_f4_32_32,"[4, 32, 32]","[3, 3, 3]",3741,0.09256674608458644,0.10069561998049419,0.1707078003221088,0.865835484000411,0.8793697960775261,0.6642025062981636,0.8617346550150415,0.845587543453783,0.6191870490938136,0.0,0.0,0.0
scnn_k3_f4_16_64,SimpleCNN_tRNA,scnn_k3_f4_16_64,"[4, 16, 64]","[3, 3, 3]",3629,0.09154949661182321,0.10322204108039539,0.17662527991665733,0.86589732240733,0.882173340890074,0.6670470699861301,0.8640053389776334,0.8435092110962891,0.6093117395574588,0.0,0.0,0.0
scnn_k3_f4_16_32,SimpleCNN_tRNA,scnn_k3_f4_16_32,"[4, 16, 32]","[3, 3, 3]",1965,0.10096443379702776,0.10722423593203227,0.17576386365625593,0.857531618534189,0.8693117110628509,0.6462344445007481,0.8491879496533746,0.8366682574811312,0.5972738887871794,0.0,0.0,0.0
scnn_k3_f4_16_16,SimpleCNN_tRNA,scnn_k3_f4_16_16,"[4, 16, 16]","[3, 3, 3]",1133,0.1057729180092397,0.11374961833159129,0.17303549746672311,0.8503077333860253,0.8636368847088605,0.6606255723845771,0.8420033052566739,0.8239747740465577,0.6004762607092874,0.0,0.0,0.0
scnn_k3_f4_8_64,SimpleCNN_tRNA,scnn_k3_f4_8_64,"[4, 8, 64]","[3, 3, 3]",1973,0.10484865890896838,0.11805116261045139,0.1732978986369239,0.8508829964221262,0.8646592711728353,0.6595464919731056,0.8424108916662408,0.8188737178083759,0.6017539048034712,0.0,0.0,0.0
scnn_k3_f4_8_32,SimpleCNN_tRNA,scnn_k3_f4_8_32,"[4, 8, 32]","[3, 3, 3]",1077,0.11605138169682544,0.12445304666956265,0.16828272740046182,0.8242629908294203,0.8465038912650111,0.6611222835637144,0.824097894108228,0.8053702253593329,0.6065519030363667,0.0,0.0,0.0
scnn_k3_f4_8_16,SimpleCNN_tRNA,scnn_k3_f4_8_16,"[4, 8, 16]","[3, 3, 3]",629,0.12190167055181834,0.12800247594714165,0.16708870232105255,0.8300199972814934,0.8373814836968051,0.6695840986381382,0.810598036100028,0.7954437534190405,0.6133558658166682,0.0,0.0,0.0
scnn_k3_f4_8_8,SimpleCNN_tRNA,scnn_k3_f4_8_8,"[4, 8, 8]","[3, 3, 3]",405,0.13047997426727545,0.13653173794349036,0.161534877287017,0.8213232186901602,0.828477921700105,0.6583803586626082,0.7989634815586528,0.785271537320603,0.6037167912117852,0.0,0.0,0.0
scnn_k3_f4_4_64,SimpleCNN_tRNA,scnn_k3_f4_4_64,"[4, 4, 64]","[3, 3, 3]",1145,0.12319432976453201,0.13615339249372482,0.16901756988631356,0.8009582087751838,0.8343534105029918,0.6527948838984104,0.8089050197496661,0.7827285855101461,0.6019714977246926,0.0,0.0,0.0
scnn_k3_f4_4_32,SimpleCNN_tRNA,scnn_k3_f4_4_32,"[4, 4, 32]","[3, 3, 3]",633,0.13050059941799744,0.1346326395869255,0.1630004329813851,0.8161771140735855,0.8243635656124934,0.6562802691055255,0.796862065121937,0.7899468577530984,0.61118331242344,0.0,0.0,0.0
scnn_k3_f4_4_16,SimpleCNN_tRNA,scnn_k3_f4_4_16,"[4, 4, 16]","[3, 3, 3]",377,0.133084446515726,0.13860205312569937,0.16604918075932396,0.810530160927133,0.8213760925889138,0.6561592491533408,0.7910082121230771,0.773390584615886,0.6031166488175149,0.0,0.0,0.0
scnn_k3_f4_4_8,SimpleCNN_tRNA,scnn_k3_f4_4_8,"[4, 4, 8]","[3, 3, 3]",249,0.13727972170580988,0.14243620385726294,0.15786439014805687,0.8067496156665864,0.8187877237236552,0.6672792663165864,0.7863510762006835,0.7718599297500998,0.6128616936001918,0.0,0.0,0.0
scnn_k3_f4_4_4,SimpleCNN_tRNA,scnn_k3_f4_4_4,"[4, 4, 4]","[3, 3, 3]",185,0.13982617207195447,0.14635462562243143,0.15304495559798348,0.8058271733364452,0.8148749344909183,0.6594229967295209,0.7809229776954392,0.76525470877458,0.6172876102733749,0.0,0.0,0.0
scnn_k3_f64_64,SimpleCNN_tRNA,scnn_k3_f64_64,"[64, 64]","[3, 3]",13505,0.12951903239540433,0.1361108049750328,0.1613133450349172,0.7997302458844996,0.8160343894964563,0.6633541331600752,0.7874222885180654,0.7731580049051631,0.6042281495524705,0.0,0.0,0.0
scnn_k3_f32_64,SimpleCNN_tRNA,scnn_k3_f32_64,"[32, 64]","[3, 3]",6881,0.12750540770914243,0.1351290742556254,0.16125315758917066,0.8064079731514388,0.8211592220575963,0.6553229885575242,0.7926734094111623,0.7750027454651144,0.5998875524114877,0.0,0.0,0.0
scnn_k3_f32_32,SimpleCNN_tRNA,scnn_k3_f32_32,"[32, 32]","[3, 3]",3681,0.12749333938826685,0.13590635855992636,0.15903422898716396,0.8112508659190255,0.820837211421814,0.6541852552497729,0.7928799147078978,0.7762679486435634,0.6030346566356879,0.0,0.0,0.0
scnn_k3_f16_64,SimpleCNN_tRNA,scnn_k3_f16_64,"[16, 64]","[3, 3]",3569,0.13138484890046326,0.13772889971733093,0.16159827344947392,0.7906944529848133,0.8156945548793333,0.662636477660706,0.7864366583724042,0.7685845987612252,0.6020680657532903,0.0,0.0,0.0
scnn_k3_f16_32,SimpleCNN_tRNA,scnn_k3_f16_32,"[16, 32]","[3, 3]",1905,0.13066189800915512,0.13653698563575745,0.16074178947342765,0.8049529914397535,0.8184170386948277,0.6484806013013037,0.7891576377870125,0.7750768990766863,0.5971118496628338,0.0,0.0,0.0
scnn_k3_f16_16,SimpleCNN_tRNA,scnn_k3_f16_16,"[16, 16]","[3, 3]",1073,0.13148619396531064,0.13812458018461862,0.15873094234201643,0.7982103371499515,0.8178355232268302,0.6699252305827116,0.7882798703649272,0.7705178007585699,0.6180178500350039,0.0,0.0,0.0
scnn_k3_f8_64,SimpleCNN_tRNA,scnn_k3_f8_64,"[8, 64]","[3, 3]",1913,0.13274372012718863,0.1431871180733045,0.1623866144153807,0.8102759257705796,0.8155001545429919,0.6399783393038593,0.7854961918464067,0.7668152385557052,0.5926687617800577,0.0,0.0,0.0
scnn_k3_f8_32,SimpleCNN_tRNA,scnn_k3_f8_32,"[8, 32]","[3, 3]",1017,0.1341819954307183,0.14091916382312775,0.1597503357463413,0.7908568692567445,0.8140291836983452,0.651528870217778,0.7831343623963233,0.7657572726104952,0.5998220489179209,0.0,0.0,0.0
scnn_k3_f8_16,SimpleCNN_tRNA,scnn_k3_f8_16,"[8, 16]","[3, 3]",569,0.13541860748892245,0.1411383400360743,0.15876753959390852,0.7998213648824614,0.8144656649313433,0.6591166652242306,0.7843568568128916,0.7692217407604732,0.6073751426835658,0.0,0.0,0.0
scnn_k3_f8_8,SimpleCNN_tRNA,scnn_k3_f8_8,"[8, 8]","[3, 3]",345,0.14240818438322647,0.1463556488355001,0.15904510683483547,0.797132049769378,0.7993535829996058,0.665105356679963,0.763073778994516,0.760451537352504,0.6155845460160699,0.0,0.0,0.0
scnn_k3_f4_64,SimpleCNN_tRNA,scnn_k3_f4_64,"[4, 64]","[3, 3]",1085,0.14272831639517908,0.14228052894274393,0.15829704205195108,0.8014653236030406,0.8000433196725802,0.6614239335011133,0.7696105023112889,0.7654466222639783,0.6193823793671932,0.0,0.0,0.0
scnn_k3_f4_32,SimpleCNN_tRNA,scnn_k3_f4_32,"[4, 32]","[3, 3]",573,0.14072473314793213,0.1438898170987765,0.15558841162257725,0.7906889755205043,0.8053174415533924,0.6600498243323386,0.7739103689830867,0.758976453677587,0.6228104455889375,0.0,0.0,0.0
scnn_k3_f4_16,SimpleCNN_tRNA,scnn_k3_f4_16,"[4, 16]","[3, 3]",317,0.14217251863168634,0.1494546631971995,0.1593361712164349,0.7922114934241581,0.806139940058536,0.6672297889730953,0.7759755180607513,0.753937238274807,0.62173822852668,0.0,0.0,0.0
scnn_k3_f4_8,SimpleCNN_tRNA,scnn_k3_f4_8,"[4, 8]","[3, 3]",189,0.1510596741800723,0.16060059517621994,0.1566497501399782,0.7478212333737484,0.7902624893504965,0.6421221700131408,0.755052699134341,0.7298031567936087,0.5949901900173716,0.0,0.0,0.0
scnn_k3_f4_4,SimpleCNN_tRNA,scnn_k3_f4_4,"[4, 4]","[3, 3]",125,0.15955568331739176,0.16102585196495056,0.15201169583532545,0.778107168888693,0.7794926626333457,0.662380472399329,0.7364930020605128,0.7278022740752982,0.6060682623231,0.0,0.0,0.0
