epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4925,0.0261,0.4657,0.5589,0.0303
1,0.5349,0.0232,0.5556,0.5947,0.0296
2,0.5714,0.0203,0.5826,0.6025,0.0351
3,0.6118,0.0174,0.5216,0.6214,0.0255
