train_loss,train_f1,val_loss,val_f1
0.0637409629765898,0.08985612303661716,0.12087075604920818,0.14732320290885184
0.03993696034885943,0.22838105172535672,0.11196382682642833,0.24397780418548512
0.03561601942405104,0.27228306192570817,0.1165472941699429,0.24354027801037578
0.03448081944603473,0.28906486572391316,0.11701403880880629,0.24755617236190647
0.033218326270580294,0.30531337080220766,0.11338499492481119,0.26821767106961203
0.03249203224200756,0.31492183591912626,0.12285688394140974,0.2233410882107096
0.03158180559054017,0.32637286313248737,0.12032301607904404,0.2542327733797068
0.03244281125254929,0.3273963174144629,0.11525645083820336,0.27312751789444106
0.030856274659745397,0.3413725214610427,0.11739264748920904,0.2744402480731719
0.030417936900630594,0.34703452086923703,0.11184657397578439,0.2896668613368171
0.029727069255895914,0.35347526245585337,0.11948003752209316,0.2700101633635035
0.029701415821909903,0.35802215192660747,0.12631642305498184,0.2408489194203834
0.028903443650342524,0.3666845462184171,0.11955801659841032,0.2707128506214875
0.02874241992365569,0.37137189588898295,0.12585380620024286,0.2523796050014594
0.028216286620590836,0.3767681281897326,0.12237829410955542,0.27093210909492804
