epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2599,0.0678,0.3495,0.4012,0.0510
1,0.3995,0.0374,0.4105,0.4659,0.0423
2,0.4544,0.0329,0.4102,0.5123,0.0376
3,0.4929,0.0292,0.5064,0.5673,0.0334
4,0.5253,0.0272,0.5103,0.5851,0.0312
