epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3293,0.0465,0.4049,0.4538,0.0365
1,0.4584,0.0279,0.5109,0.5341,0.0339
2,0.5048,0.0244,0.5080,0.5083,0.0442
3,0.5544,0.0212,0.4455,0.5882,0.0281
4,0.5921,0.0187,0.5569,0.6378,0.0225
