epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5779,0.0222,0.6252,0.6419,0.0300
1,0.6251,0.0186,0.6353,0.6450,0.0310
2,0.6736,0.0155,0.6645,0.6790,0.0289
3,0.7201,0.0120,0.6426,0.7214,0.0193
