epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.6713,0.0160,0.7236,0.7446,0.0237
1,0.7265,0.0120,0.7538,0.7734,0.0231
2,0.7651,0.0096,0.6990,0.7798,0.0169
3,0.8203,0.0064,0.7021,0.7865,0.0172
4,0.8618,0.0044,0.7754,0.8066,0.0180
