epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4932,0.0236,0.2904,0.2887,0.0850
1,0.5255,0.0212,0.5013,0.5856,0.0246
2,0.5587,0.0186,0.4446,0.4474,0.0503
3,0.6052,0.0156,0.4773,0.5795,0.0255
4,0.6258,0.0145,0.5620,0.6210,0.0226
5,0.6832,0.0110,0.5968,0.6376,0.0275
6,0.7291,0.0085,0.5832,0.6242,0.0278
7,0.7672,0.0067,0.6115,0.6265,0.0387
