epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5766,0.0222,0.6225,0.6389,0.0302
1,0.6186,0.0186,0.6231,0.6845,0.0213
2,0.6703,0.0150,0.6801,0.6964,0.0266
3,0.7165,0.0124,0.7132,0.7515,0.0201
