epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2192,0.0675,0.3320,0.3309,0.0498
1,0.3541,0.0333,0.3818,0.4142,0.0386
2,0.3962,0.0302,0.4284,0.4575,0.0361
3,0.4329,0.0275,0.4459,0.4903,0.0320
4,0.4551,0.0258,0.4621,0.4920,0.0336
5,0.4777,0.0240,0.4757,0.4948,0.0355
6,0.5019,0.0222,0.5182,0.5655,0.0268
7,0.5323,0.0203,0.4730,0.5621,0.0257
