epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.6954,0.0170,0.7433,0.7598,0.0242
1,0.7359,0.0138,0.7502,0.7738,0.0235
2,0.7930,0.0097,0.7698,0.8036,0.0190
3,0.8353,0.0071,0.6354,0.7517,0.0181
4,0.8648,0.0053,0.7994,0.8294,0.0198
