epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4998,0.0271,0.4679,0.5356,0.0332
1,0.5373,0.0241,0.5023,0.5725,0.0293
2,0.5787,0.0214,0.4366,0.5817,0.0290
3,0.6184,0.0180,0.4458,0.4504,0.0735
4,0.6526,0.0161,0.4095,0.5869,0.0301
