epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4530,0.0239,0.2518,0.2528,0.0586
1,0.4809,0.0219,0.4939,0.5088,0.0322
2,0.5231,0.0188,0.5106,0.5508,0.0256
3,0.5605,0.0164,0.2781,0.4679,0.0368
4,0.5835,0.0147,0.4356,0.5400,0.0239
5,0.6382,0.0119,0.4386,0.5424,0.0258
6,0.6959,0.0089,0.4462,0.4493,0.0609
7,0.7502,0.0066,0.5617,0.5879,0.0353
