epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3031,0.0562,0.4050,0.4538,0.0411
1,0.4476,0.0317,0.4797,0.5409,0.0316
2,0.5189,0.0256,0.4467,0.4485,0.0554
3,0.5534,0.0234,0.5679,0.6168,0.0279
4,0.5966,0.0204,0.5527,0.6531,0.0232
