epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5434,0.0219,0.4700,0.6015,0.0265
1,0.5855,0.0190,0.3894,0.5649,0.0376
2,0.6426,0.0156,0.6589,0.6868,0.0248
3,0.6731,0.0132,0.6393,0.6651,0.0290
4,0.7240,0.0106,0.6968,0.7263,0.0231
