epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.8930,0.0031,0.8413,0.8661,0.0168
1,0.9108,0.0025,0.8448,0.8698,0.0175
2,0.9259,0.0019,0.8586,0.8732,0.0205
3,0.9465,0.0014,0.8393,0.8705,0.0158
4,0.9320,0.0019,0.8266,0.8563,0.0206
5,0.9204,0.0022,0.8337,0.8717,0.0156
6,0.9535,0.0012,0.8418,0.8722,0.0161
7,0.9612,0.0010,0.8786,0.8870,0.0212
8,0.9627,0.0009,0.8616,0.8669,0.0244
9,0.9373,0.0017,0.8184,0.8636,0.0161
