epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2094,0.0696,0.2915,0.3183,0.0495
1,0.3367,0.0355,0.3479,0.3800,0.0426
2,0.3728,0.0320,0.3733,0.4080,0.0404
3,0.4041,0.0294,0.3903,0.4333,0.0383
4,0.4281,0.0284,0.3953,0.4475,0.0364
