epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5588,0.0214,0.5872,0.6052,0.0360
1,0.6106,0.0176,0.6294,0.6575,0.0270
2,0.6464,0.0154,0.5104,0.5114,0.0487
3,0.6706,0.0139,0.6309,0.6903,0.0217
4,0.7428,0.0096,0.5747,0.6956,0.0208
5,0.7606,0.0085,0.5806,0.6947,0.0215
6,0.8002,0.0071,0.3205,0.5608,0.0403
7,0.7862,0.0072,0.7067,0.7327,0.0261
