epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2387,0.0730,0.3201,0.3187,0.0573
1,0.3681,0.0383,0.4025,0.4254,0.0416
2,0.4233,0.0333,0.4480,0.4675,0.0376
3,0.4651,0.0285,0.3856,0.5000,0.0355
4,0.5012,0.0265,0.4679,0.5414,0.0290
