epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3859,0.0338,0.3784,0.4441,0.0373
1,0.4180,0.0313,0.4527,0.4944,0.0324
2,0.4592,0.0273,0.4629,0.5068,0.0324
3,0.4880,0.0262,0.5247,0.5486,0.0314
4,0.5161,0.0232,0.4512,0.5418,0.0285
