train_loss,train_f1,val_loss,val_f1
0.08571149881744215,0.1289012653406316,0.044620307064370104,0.1431015572537307
0.04837530007669548,0.28128045620576386,0.040320358484199174,0.1781107430164749
0.045625339400895096,0.3192221408903753,0.03910642587824872,0.1864264126307789
0.04296681870558865,0.3375384626314592,0.03855364328544391,0.18877224889894736
0.04202254351677624,0.35051457966826643,0.03964290983582798,0.17273044781386762
0.0411669637074355,0.35844717201605153,0.038684985747462826,0.1913290325095903
0.040281484999977954,0.36601675503490716,0.03875795643972723,0.1925484128641149
0.0398663597546923,0.3760450539075688,0.03912673547471825,0.17950122747054803
0.03871961427196402,0.3823069605291808,0.03853955629624819,0.18996699538119716
0.038523039267559143,0.3842302938971584,0.03907572478055954,0.17670167999097225
0.038206941234586365,0.3898693382469741,0.03886655080867441,0.193430211594049
0.03772694006755983,0.39697408023034614,0.03908694221785194,0.1830418113418846
0.03740303878436838,0.398387553254316,0.03929933768353964,0.18032556096782767
0.03628599206888366,0.4063187998444061,0.039544869606432165,0.17601042503180997
0.03641874554961145,0.40579818253486516,0.039569442307478504,0.17888555100897682
