run_name,arc_features,arc_encoder_blocks,arc_num_params,arc_latent_volume,arc_num_conv,arc_skip,arc_kernel,test_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq,name,train_swaps
skip1_kernel13_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,3344,128.0,2,1,13,0.9,,,0.15174393728375435,,,0.31488147821167284,,,0.31488147821167284,,,0.0,skip1_kernel13_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel13_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,3344,128.0,2,1,13,0.7,,,0.13542583584785461,,,0.4358905942395465,,,0.43589059423954646,,,0.0,skip1_kernel13_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel13_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,3344,128.0,2,1,13,0.5,,,0.12111464887857437,,,0.519712274916493,,,0.519712274916493,,,0.0,skip1_kernel13_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel13_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,3344,128.0,2,1,13,0.3,,,0.10538345575332642,,,0.6039764633332811,,,0.6039764633332811,,,0.0,skip1_kernel13_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel13_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,3344,128.0,2,1,13,0.2,,,0.09832706674933434,,,0.6404467449815788,,,0.6404467449815788,,,0.0,skip1_kernel13_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel13_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,3344,128.0,2,1,13,0.1,,,0.09127590619027615,,,0.6758628564366235,,,0.6758628564366235,,,0.0,skip1_kernel13_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel13_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,3344,128.0,2,1,13,0.0,,,0.0846704076975584,,,0.709123883466958,,,0.709123883466958,,,0.0,skip1_kernel13_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel13_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,3344,128.0,2,1,13,,0.13037041028340657,0.10811563953757286,,0.6336531039087953,0.4615835054019099,,0.4615835054019099,0.6336531039087953,,0.0,0.0,,skip1_kernel13_noise_0.9_n4_2_n8_1,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,2960,128.0,2,1,11,0.9,,,0.14622079208493233,,,0.34224803955832034,,,0.34224803955832034,,,0.0,skip1_kernel11_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,2960,128.0,2,1,11,0.7,,,0.1445988118648529,,,0.3791233173578107,,,0.37912331735781063,,,0.0,skip1_kernel11_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,2960,128.0,2,1,11,0.5,,,0.1365346871316433,,,0.41845040221387875,,,0.41845040221387875,,,0.0,skip1_kernel11_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,2960,128.0,2,1,11,0.3,,,0.12917939573526382,,,0.4548020331548329,,,0.4548020331548329,,,0.0,skip1_kernel11_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,2960,128.0,2,1,11,0.2,,,0.12540578842163086,,,0.4747685095793459,,,0.4747685095793459,,,0.0,skip1_kernel11_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,2960,128.0,2,1,11,0.1,,,0.12233522720634937,,,0.4915893884608959,,,0.4915893884608959,,,0.0,skip1_kernel11_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,2960,128.0,2,1,11,0.0,,,0.1192821767181158,,,0.5095216560458062,,,0.5095216560458062,,,0.0,skip1_kernel11_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel11_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,2960,128.0,2,1,11,,0.1403066004316012,0.20636215806007385,,0.3263279232714186,0.40922786526586663,,0.40922786526586663,0.3263279232714186,,0.0,0.0,,skip1_kernel11_noise_0.9_n4_2_n8_1,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,2576,128.0,2,1,9,0.9,,,0.1467428021132946,,,0.2793484234579017,,,0.2793484234579017,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,2576,128.0,2,1,9,0.7,,,0.13908358290791512,,,0.3348378030078454,,,0.3348378030078454,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,2576,128.0,2,1,9,0.5,,,0.1328420303761959,,,0.38781535445821413,,,0.38781535445821413,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,2576,128.0,2,1,9,0.3,,,0.1272878460586071,,,0.4396964347133275,,,0.4396964347133275,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,2576,128.0,2,1,9,0.2,,,0.12472158297896385,,,0.46485142711796507,,,0.46485142711796507,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,2576,128.0,2,1,9,0.1,,,0.12228358164429665,,,0.48887595574794784,,,0.48887595574794784,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,2576,128.0,2,1,9,0.0,,,0.11996398866176605,,,0.5106881042490943,,,0.5106881042490943,,,0.0,skip1_kernel9_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel9_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,2576,128.0,2,1,9,,0.14838076680898665,0.1286403089761734,,0.29078493442681885,0.30234802691384444,,0.30234802691384444,0.29078493442681885,,0.0,0.0,,skip1_kernel9_noise_0.9_n4_2_n8_1,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,2192,128.0,2,1,7,0.9,,,0.14118992909789085,,,0.34672950009699666,,,0.34672950009699666,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,2192,128.0,2,1,7,0.7,,,0.12297450192272663,,,0.480253277736762,,,0.480253277736762,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,2192,128.0,2,1,7,0.5,,,0.10779111832380295,,,0.5914857810064583,,,0.5914857810064583,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,2192,128.0,2,1,7,0.3,,,0.09633736126124859,,,0.6793504667002392,,,0.6793504667002392,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,2192,128.0,2,1,7,0.2,,,0.09199693240225315,,,0.713511501066465,,,0.7135115010664649,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,2192,128.0,2,1,7,0.1,,,0.08842080272734165,,,0.7445039040319591,,,0.7445039040319591,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,2192,128.0,2,1,7,0.0,,,0.08515971153974533,,,0.7774192052152877,,,0.7774192052152878,,,0.0,skip1_kernel7_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel7_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,2192,128.0,2,1,7,,0.1412023941675822,0.10481077432632446,,0.732363488126853,0.38117170810984163,,0.38117170810984163,0.732363488126853,,0.0,0.0,,skip1_kernel7_noise_0.9_n4_2_n8_1,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1808,128.0,2,1,5,0.9,,,0.14233916252851486,,,0.330499069184554,,,0.330499069184554,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1808,128.0,2,1,5,0.7,,,0.12347317487001419,,,0.4320879154593805,,,0.4320879154593805,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1808,128.0,2,1,5,0.5,,,0.10730991326272488,,,0.5288053679987624,,,0.5288053679987624,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1808,128.0,2,1,5,0.3,,,0.09152560494840145,,,0.6245891190681703,,,0.6245891190681703,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1808,128.0,2,1,5,0.2,,,0.0836637020111084,,,0.6711521595990646,,,0.6711521595990646,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1808,128.0,2,1,5,0.1,,,0.0762056615203619,,,0.7171349692688249,,,0.7171349692688249,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1808,128.0,2,1,5,0.0,,,0.0685875304043293,,,0.7637542169784131,,,0.7637542169784131,,,0.0,skip1_kernel5_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel5_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1808,128.0,2,1,5,,0.13842135121424992,0.06975991651415825,,0.78195392530576,0.41353136942959234,,0.41353136942959234,0.78195392530576,,0.0,0.0,,skip1_kernel5_noise_0.9_n4_2_n8_1,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1424,128.0,2,1,3,0.9,,,0.15945002064108849,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.9,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1424,128.0,2,1,3,0.7,,,0.15945002064108849,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.7,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1424,128.0,2,1,3,0.5,,,0.15945002064108849,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.5,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1424,128.0,2,1,3,0.3,,,0.15945002064108849,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.3,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1424,128.0,2,1,3,0.2,,,0.15945002064108849,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.2,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1424,128.0,2,1,3,0.1,,,0.15945002064108849,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.1,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1424,128.0,2,1,3,0.0,,,0.15945002064108849,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip1_kernel3_noise_0.9_n4_2_n8_1-0.0,0.9
skip1_kernel3_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1424,128.0,2,1,3,,0.16131201485792795,0.15616974979639053,,0.29078493442681885,0.3027887173979739,,0.3027887173979739,0.29078493442681885,,0.0,0.0,,skip1_kernel3_noise_0.9_n4_2_n8_1,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,3200,128.0,2,0,13,0.9,,,0.15093711763620377,,,0.27526369865820854,,,0.27526369865820854,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,3200,128.0,2,0,13,0.7,,,0.15225960686802864,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,3200,128.0,2,0,13,0.5,,,0.15364524722099304,,,0.2762478253731371,,,0.2762478253731371,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,3200,128.0,2,0,13,0.3,,,0.1547125242650509,,,0.27632361796407523,,,0.27632361796407523,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,3200,128.0,2,0,13,0.2,,,0.1550474762916565,,,0.27632449247115165,,,0.27632449247115165,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,3200,128.0,2,0,13,0.1,,,0.15528130158782005,,,0.27632449247115165,,,0.27632449247115165,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,3200,128.0,2,0,13,0.0,,,0.15554940328001976,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel13_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel13_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,3200,128.0,2,0,13,,0.14730007102092108,0.2346971370279789,,0.2739655390450103,0.3772871434695369,,0.3772871434695369,0.2739655390450103,,0.0,0.0,,skip0_kernel13_noise_0.9_n4_2_n8_1,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,2816,128.0,2,0,11,0.9,,,0.15079482272267342,,,0.27679890080078123,,,0.27679890080078123,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,2816,128.0,2,0,11,0.7,,,0.15094652399420738,,,0.27636357347529716,,,0.27636357347529716,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,2816,128.0,2,0,11,0.5,,,0.1512647680938244,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,2816,128.0,2,0,11,0.3,,,0.15148963034152985,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,2816,128.0,2,0,11,0.2,,,0.15165959671139717,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,2816,128.0,2,0,11,0.1,,,0.1517380326986313,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,2816,128.0,2,0,11,0.0,,,0.15182598680257797,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel11_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel11_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,2816,128.0,2,0,11,,0.15236545701821644,0.15874860063195229,,0.29078493442681885,0.3035852261370342,,0.3035852261370342,0.29078493442681885,,0.0,0.0,,skip0_kernel11_noise_0.9_n4_2_n8_1,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,2432,128.0,2,0,9,0.9,,,0.15101012215018272,,,0.2763279431966476,,,0.2763279431966476,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,2432,128.0,2,0,9,0.7,,,0.15014002099633217,,,0.27632361796407523,,,0.27632361796407523,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,2432,128.0,2,0,9,0.5,,,0.15026536211371422,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,2432,128.0,2,0,9,0.3,,,0.15040934085845947,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,2432,128.0,2,0,9,0.2,,,0.1504976749420166,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,2432,128.0,2,0,9,0.1,,,0.15053584426641464,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,2432,128.0,2,0,9,0.0,,,0.15058468282222748,,,0.2762858250691395,,,0.2762858250691395,,,0.0,skip0_kernel9_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel9_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,2432,128.0,2,0,9,,0.1524108087023099,0.15914227068424225,,0.29197111665865066,0.30362544446009154,,0.30362544446009154,0.29197111665865066,,0.0,0.0,,skip0_kernel9_noise_0.9_n4_2_n8_1,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,2048,128.0,2,0,7,0.9,,,0.15017826110124588,,,0.3035559747008202,,,0.3035559747008202,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,2048,128.0,2,0,7,0.7,,,0.15080995112657547,,,0.3029393939922742,,,0.3029393939922742,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,2048,128.0,2,0,7,0.5,,,0.15226997807621956,,,0.29671042864197517,,,0.29671042864197517,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,2048,128.0,2,0,7,0.3,,,0.15310551226139069,,,0.2866111238577973,,,0.2866111238577973,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,2048,128.0,2,0,7,0.2,,,0.15342101082205772,,,0.2827906278732082,,,0.2827906278732082,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,2048,128.0,2,0,7,0.1,,,0.15371687337756157,,,0.28148916036675337,,,0.28148916036675337,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,2048,128.0,2,0,7,0.0,,,0.15393448993563652,,,0.2815431080173839,,,0.2815431080173839,,,0.0,skip0_kernel7_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel7_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,2048,128.0,2,0,7,,0.14628573457400004,0.1627337895333767,,0.3144666218958262,0.3781082365448823,,0.3781082365448823,0.3144666218958262,,0.0,0.0,,skip0_kernel7_noise_0.9_n4_2_n8_1,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1664,128.0,2,0,5,0.9,,,0.1497950255870819,,,0.3324835219160916,,,0.3324835219160916,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1664,128.0,2,0,5,0.7,,,0.1435767263174057,,,0.35755237408706025,,,0.35755237408706025,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1664,128.0,2,0,5,0.5,,,0.14341627433896065,,,0.3578905344826491,,,0.3578905344826491,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1664,128.0,2,0,5,0.3,,,0.14312366396188736,,,0.3629668721214718,,,0.3629668721214718,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1664,128.0,2,0,5,0.2,,,0.14299989491701126,,,0.3651442694619472,,,0.3651442694619472,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1664,128.0,2,0,5,0.1,,,0.14295005425810814,,,0.3669701128929615,,,0.3669701128929615,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1664,128.0,2,0,5,0.0,,,0.14299361407756805,,,0.3665668552051554,,,0.3665668552051554,,,0.0,skip0_kernel5_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel5_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1664,128.0,2,0,5,,0.14315086255470913,0.15275880694389343,,0.3419898905547362,0.40978178559237805,,0.40978178559237805,0.3419898905547362,,0.0,0.0,,skip0_kernel5_noise_0.9_n4_2_n8_1,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.9,"[4, 4, 4, 8]",3,1280,128.0,2,0,3,0.9,,,0.14824167266488075,,,0.32934606249505727,,,0.32934606249505727,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.9,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.7,"[4, 4, 4, 8]",3,1280,128.0,2,0,3,0.7,,,0.1438448466360569,,,0.3595088159819165,,,0.3595088159819165,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.7,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.5,"[4, 4, 4, 8]",3,1280,128.0,2,0,3,0.5,,,0.142595537006855,,,0.3707421638512403,,,0.3707421638512403,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.5,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.3,"[4, 4, 4, 8]",3,1280,128.0,2,0,3,0.3,,,0.14126184955239296,,,0.38495079638864116,,,0.38495079638864116,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.3,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.2,"[4, 4, 4, 8]",3,1280,128.0,2,0,3,0.2,,,0.14064914733171463,,,0.3898611550804246,,,0.3898611550804246,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.2,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.1,"[4, 4, 4, 8]",3,1280,128.0,2,0,3,0.1,,,0.14034691080451012,,,0.39533988574315915,,,0.39533988574315915,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.1,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1-0.0,"[4, 4, 4, 8]",3,1280,128.0,2,0,3,0.0,,,0.1401548944413662,,,0.3991613045911398,,,0.39916130459113985,,,0.0,skip0_kernel3_noise_0.9_n4_2_n8_1-0.0,0.9
skip0_kernel3_noise_0.9_n4_2_n8_1,"[4, 4, 4, 8]",3,1280,128.0,2,0,3,,0.14733966787656147,0.14148537069559097,,0.3998542831456246,0.3703943378468014,,0.3703943378468014,0.3998542831456246,,0.0,0.0,,skip0_kernel3_noise_0.9_n4_2_n8_1,0.9
skip1_kernel13_noise_0.9_n4_1_n8_1-0.9,"[4, 4, 8]",2,2684,256.0,2,1,13,0.9,,,0.13632211461663246,,,0.4141555741712362,,,0.4141555741712362,,,0.0,skip1_kernel13_noise_0.9_n4_1_n8_1-0.9,0.9
skip1_kernel13_noise_0.9_n4_1_n8_1-0.7,"[4, 4, 8]",2,2684,256.0,2,1,13,0.7,,,0.11469185911118984,,,0.510112441298365,,,0.510112441298365,,,0.0,skip1_kernel13_noise_0.9_n4_1_n8_1-0.7,0.9
skip1_kernel13_noise_0.9_n4_1_n8_1-0.5,"[4, 4, 8]",2,2684,256.0,2,1,13,0.5,,,0.09868025779724121,,,0.5835703898981299,,,0.5835703898981299,,,0.0,skip1_kernel13_noise_0.9_n4_1_n8_1-0.5,0.9
skip1_kernel13_noise_0.9_n4_1_n8_1-0.3,"[4, 4, 8]",2,2684,256.0,2,1,13,0.3,,,0.08289162069559097,,,0.6500319102896137,,,0.6500319102896137,,,0.0,skip1_kernel13_noise_0.9_n4_1_n8_1-0.3,0.9
