epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2165,0.0697,0.3117,0.3358,0.0505
1,0.3393,0.0383,0.3009,0.3781,0.0448
2,0.3890,0.0335,0.3975,0.4269,0.0396
3,0.4136,0.0312,0.4012,0.4593,0.0374
4,0.4374,0.0302,0.4309,0.4663,0.0357
