epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.8565,0.0069,0.5279,0.7630,0.0226
1,0.8944,0.0045,0.8883,0.8942,0.0177
2,0.9206,0.0030,0.8678,0.8906,0.0131
3,0.9319,0.0024,0.8876,0.8983,0.0151
4,0.9453,0.0019,0.8703,0.9022,0.0138
