epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5759,0.0198,0.6327,0.6838,0.0207
1,0.6473,0.0155,0.6160,0.7155,0.0180
2,0.7078,0.0120,0.7326,0.7688,0.0161
