train_loss,train_f1,val_loss,val_f1
0.3205858958698809,0.0010777896705152648,0.13763590642939444,0.0
0.06350016260519624,0.029718068642330522,0.11239829938048902,0.02992257058958246
0.05058957288041711,0.13439489217528186,0.10412436459699402,0.08598089108298641
0.04355392226949334,0.19565638507728447,0.10204053299258585,0.11664146947235322
0.04055379208177328,0.22867630120672058,0.10012009202138238,0.1396734790161775
0.038769590966403485,0.24956705863400228,0.09950439929962158,0.15341969901926422
0.03689665609970689,0.26735246846570676,0.10051654732745627,0.15516350740285592
0.03590646302327514,0.27678744139438377,0.10083927466817524,0.16353494440819186
0.03526893000118434,0.28412888884909054,0.10026134655851385,0.16143187552456806
0.03436663555912674,0.29075495522641825,0.10188112686509672,0.16255866263366334
0.03353649791330099,0.30230957422084115,0.10208018080371878,0.1616791930508436
0.03362058592960238,0.3012873626517258,0.10236763325722321,0.16358129452052933
0.033326873108744624,0.3078722316798134,0.1049071944764127,0.15673353382159305
0.03206680819392204,0.31768695173421846,0.10502808712746786,0.15463207928559752
0.03284406856633723,0.31666576092761994,0.09973809058251588,0.1715472648672245
