epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5760,0.0198,0.6372,0.6823,0.0213
1,0.6496,0.0153,0.5854,0.7013,0.0195
2,0.7082,0.0120,0.6967,0.7615,0.0149
