epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5759,0.0204,0.4110,0.5998,0.0268
1,0.6229,0.0172,0.5823,0.6819,0.0180
2,0.6714,0.0140,0.5264,0.6737,0.0209
3,0.7106,0.0117,0.6816,0.7521,0.0144
4,0.7562,0.0090,0.7479,0.7717,0.0160
