name,p_appr1,s_appr1,f1_appr1,f1_exact,dataset,fold
23s_S.aureus_domain6,0.42168674698795183,0.4794520547945205,0.4615384615384615,0.44871794871794873,rnadist_400,23s
23s_T.thermophilus_domain3,0.38095238095238093,0.3883495145631068,0.4134615384615385,0.3846153846153846,rnadist_400,23s
23s_E.coli_domain3,0.3958333333333333,0.34545454545454546,0.3786407766990292,0.3689320388349515,rnadist_400,23s
23s_H.pylori_domain3,0.23853211009174313,0.24761904761904763,0.30357912893488576,0.24299065420560748,rnadist_400,23s
23s_B.subtilis_domain4,0.41228070175438597,0.4845360824742268,0.4739336492890995,0.44549763033175355,rnadist_400,23s
23s_S.aureus_domain4,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.3958333333333333,rnadist_400,23s
23s_T.thermophilus_domain6,0.4186046511627907,0.4864864864864865,0.46249999999999997,0.45,rnadist_400,23s
23s_E.coli_domain6,0.5466666666666666,0.5616438356164384,0.5675675675675674,0.5540540540540541,rnadist_400,23s
23s_B.subtilis_domain3,0.2647058823529412,0.2523364485981308,0.2583732057416268,0.2583732057416268,rnadist_400,23s
23s_H.pylori_domain6,0.49295774647887325,0.5147058823529411,0.5323741007194244,0.5035971223021583,rnadist_400,23s
23s_B.subtilis_domain6,0.6025641025641025,0.6351351351351351,0.6184210526315789,0.6184210526315789,rnadist_400,23s
23s_T.thermophilus_domain4,0.3146067415730337,0.29473684210526313,0.30434782608695654,0.30434782608695654,rnadist_400,23s
23s_E.coli_domain4,0.3619047619047619,0.3917525773195876,0.3861386138613861,0.37623762376237624,rnadist_400,23s
23s_S.aureus_domain3,0.4090909090909091,0.4166666666666667,0.41284403669724773,0.41284403669724773,rnadist_400,23s
23s_H.pylori_domain4,0.4946236559139785,0.5111111111111111,0.5299087529570801,0.5027322404371585,rnadist_400,23s
