run_name,exp,run,arc_features,arc_skip,arc_encoder_blocks,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
s2m_skip0_combsf4_8_16_32_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf4_8_16_32_512,"[4, 8, 16, 32, 512]",0,4,2,4096.0,904913,0.030732459233452875,0.08406777999230794,0.07484539225697517,0.7441393650882907,0.8980007573976416,0.726904149171372,0.8891533386928377,0.733758497811516,0.6997942169302213,0.0,0.0,0.0
s2m_skip1_combsf4_8_16_32_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf4_8_16_32_256,"[4, 8, 16, 32, 256]",1,4,2,2048.0,268481,0.03319568124910196,0.07399662796940122,0.06653748133352824,0.7726337706630744,0.8886869418129129,0.7503973698733628,0.8792689086411744,0.7609227891178373,0.7399320926401131,0.0,0.0,0.0
s2m_skip0_combsf4_8_16_32_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf4_8_16_32_256,"[4, 8, 16, 32, 256]",0,4,2,2048.0,264401,0.039485643579003714,0.07996422158820289,0.07217480774436678,0.7344745382938461,0.8637936345149142,0.7393590835963294,0.8524247641385744,0.730285966874918,0.7099523529251649,0.0,0.0,0.0
s2m_skip1_combsf4_8_16_32_128,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf4_8_16_32_128,"[4, 8, 16, 32, 128]",1,4,2,1024.0,95681,0.048218531999737024,0.0734547706586974,0.06493888795375824,0.769294534608516,0.8269343638109671,0.7646642230329287,0.8116046705356389,0.7444142827051833,0.7509443227230231,0.0,0.0,0.0
s2m_skip0_combsf4_8_16_32_128,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf4_8_16_32_128,"[4, 8, 16, 32, 128]",0,4,2,1024.0,91601,0.04849435276507089,0.08113790729216167,0.07396791556051799,0.7478391260284367,0.8315611321016599,0.7284354395045758,0.8116496794873354,0.7176974407968767,0.7051170178882715,0.0,0.0,0.0
s2m_skip1_combsf4_8_16_32_64,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf4_8_16_32_64,"[4, 8, 16, 32, 64]",1,4,2,512.0,46145,0.03857198520563543,0.07230939609663826,0.06818055255072457,0.7649414373682296,0.8671420923530011,0.7485171734629471,0.8559684639539481,0.7575059520320615,0.7428300845730946,0.0,0.0,0.0
s2m_skip0_combsf4_8_16_32_64,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf4_8_16_32_64,"[4, 8, 16, 32, 64]",0,4,2,512.0,42065,0.09137751751889785,0.10786589554377965,0.09638013690710068,0.6764173306608889,0.6953650329476292,0.6755645350630066,0.53850567434098,0.5172394699091595,0.5158333651594498,0.0,0.0,0.0
s2m_skip1_combsf64_128_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf64_128_256_512,"[64, 128, 256, 512]",1,3,2,8192.0,2860545,0.017344452246713143,0.06402504071593285,0.06439634572182383,0.8082332105678044,0.9438653943341473,0.7733158438631137,0.9398998636053008,0.8019346572846648,0.7599545702026173,0.0,0.0,0.0
s2m_skip0_combsf64_128_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf64_128_256_512,"[64, 128, 256, 512]",0,3,2,8192.0,2602497,0.02400175982620567,0.07726076883929116,0.06678950467279979,0.7613902098171318,0.9216068951763803,0.7538153970159088,0.9153251324208928,0.7589545617151915,0.7484230795193678,0.0,0.0,0.0
s2m_skip1_combsf32_128_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf32_128_256_512,"[32, 128, 256, 512]",1,3,2,8192.0,2798273,0.027256703237071633,0.07276491820812225,0.06700024860245841,0.7586395575414009,0.9083759070808242,0.7723871157132781,0.9012617014319125,0.7654960094523489,0.7416328563571509,0.0,0.0,0.0
s2m_skip0_combsf32_128_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf32_128_256_512,"[32, 128, 256, 512]",0,3,2,8192.0,2549441,0.03680448005131135,0.07717960540737424,0.0706176513007709,0.752813975486435,0.874540862202211,0.7341548106385224,0.863414306188632,0.741245400459014,0.718596652506603,0.0,0.0,0.0
s2m_skip1_combsf32_64_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf32_64_256_512,"[32, 64, 256, 512]",1,3,2,8192.0,2539393,0.027040991466492414,0.07736625948122569,0.0671611140881266,0.7879866575901199,0.9093253342945519,0.7488896992667214,0.9022497343840045,0.7581020927741194,0.7435044446889888,0.0,0.0,0.0
s2m_skip0_combsf32_64_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf32_64_256_512,"[32, 64, 256, 512]",0,3,2,8192.0,2327425,0.021287464497921366,0.08261039746659142,0.06957090273499489,0.7426476191051611,0.9310439150241471,0.7520695217653799,0.9256699677416909,0.753886650032121,0.7398864121015543,0.0,0.0,0.0
s2m_skip1_combsf32_64_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf32_64_128_512,"[32, 64, 128, 512]",1,3,2,8192.0,1505537,0.017431233815538388,0.06849758859191622,0.06481040322354861,0.7920198858776624,0.9433107498568846,0.757453058616068,0.9392513966091006,0.7878447337687341,0.752673938254596,0.0,0.0,0.0
s2m_skip0_combsf32_64_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf32_64_128_512,"[32, 64, 128, 512]",0,3,2,8192.0,1441025,0.0286355543260773,0.07630464753934316,0.07104231576834406,0.7770548891927623,0.9050964736681699,0.7586000247794307,0.8973349430280328,0.7579910301347681,0.7369093498320948,0.0,0.0,0.0
s2m_skip1_combsf32_64_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf32_64_128_256,"[32, 64, 128, 256]",1,3,2,4096.0,717569,0.019322113405602675,0.07022092225296157,0.06445919190134321,0.7902263180040491,0.9372749141086282,0.7684412180752931,0.932670127639336,0.7850702174772605,0.7601741092688107,0.0,0.0,0.0
s2m_skip0_combsf32_64_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf32_64_128_256,"[32, 64, 128, 256]",0,3,2,4096.0,653057,0.030556259366373222,0.0872620599610465,0.07080873208386558,0.6847290343361647,0.8973176855965072,0.7501542450753244,0.888713444531194,0.7216567895890653,0.7292611182575321,0.0,0.0,0.0
s2m_skip1_combsf16_128_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_128_256_512,"[16, 128, 256, 512]",1,3,2,8192.0,2776353,0.017051425335618358,0.07475389433758599,0.06682103020804268,0.7690948830890492,0.9450010203611279,0.7550300596440976,0.94113314388331,0.773045233953155,0.7430508911646793,0.0,0.0,0.0
s2m_skip0_combsf16_128_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_128_256_512,"[16, 128, 256, 512]",0,3,2,8192.0,2529825,0.02380558499135077,0.07973761643682208,0.07164509488003594,0.7452648268920246,0.9225614670846151,0.7586605688428963,0.916411557729894,0.7542468237695383,0.7332603623983165,0.0,0.0,0.0
s2m_skip1_combsf16_64_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_64_256_512,"[16, 64, 256, 512]",1,3,2,8192.0,2523617,0.022816089428185176,0.07025458876575742,0.06508917095405715,0.7786116680235609,0.9246210543603149,0.7641775550446029,0.9188815668003238,0.7789057582420691,0.7513929364642001,0.0,0.0,0.0
s2m_skip0_combsf16_64_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_64_256_512,"[16, 64, 256, 512]",0,3,2,8192.0,2313953,0.022819974614928167,0.07788885065487453,0.06965237855911255,0.7604751879408876,0.9257827173812135,0.7526387115264799,0.9199230147163195,0.7653167826598111,0.7416140722204008,0.0,0.0,0.0
s2m_skip1_combsf16_64_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_64_128_512,"[16, 64, 128, 512]",1,3,2,8192.0,1489761,0.029496111441403627,0.07510577674422945,0.0683986736195428,0.7549832335239728,0.899369267292044,0.7439027593779874,0.8917340039130363,0.762546390672653,0.7396094006163497,0.0,0.0,0.0
s2m_skip0_combsf16_64_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_64_128_512,"[16, 64, 128, 512]",0,3,2,8192.0,1427553,0.025307309891407687,0.07610285495008741,0.07040377812726158,0.7818590888148126,0.9158425383526954,0.7470067120310724,0.9093853688446624,0.7585843452408716,0.7353780092682769,0.0,0.0,0.0
s2m_skip1_combsf16_64_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_64_128_256,"[16, 64, 128, 256]",1,3,2,4096.0,701793,0.0272033188957721,0.06792504127536501,0.06447758578828403,0.7841655629258829,0.9077341103550327,0.7476984283883527,0.9005257933983386,0.77774650813481,0.7467721449394722,0.0,0.0,0.0
s2m_skip0_combsf16_64_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_64_128_256,"[16, 64, 128, 256]",0,3,2,4096.0,639585,0.03528342853921155,0.07660244085959025,0.06920014375022479,0.765904922230223,0.8798411204878809,0.7451950723617301,0.8689875636336434,0.7460543136704462,0.7341434573689168,0.0,0.0,0.0
s2m_skip1_combsf16_32_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_32_256_512,"[16, 32, 256, 512]",1,3,2,8192.0,2434113,0.021978597350729007,0.07457372333322253,0.06639916236911501,0.7838175963746166,0.9280609080142556,0.7628360748238061,0.9227247006732098,0.7749312676304081,0.750988863415872,0.0,0.0,0.0
s2m_skip0_combsf16_32_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_32_256_512,"[16, 32, 256, 512]",0,3,2,8192.0,2233665,0.04082234937231988,0.07799883186817169,0.07000708473580224,0.7140801537282551,0.8552844893864316,0.7450586178662073,0.8425778030382403,0.7295242403668665,0.71749733710336,0.0,0.0,0.0
s2m_skip1_combsf16_32_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_32_128_512,"[16, 32, 128, 512]",1,3,2,8192.0,1424833,0.023143649760944147,0.07217877464635032,0.06585751154593059,0.7617846141851677,0.923867416130678,0.7487362030141147,0.9180460718737092,0.767342645344567,0.7443626191618631,0.0,0.0,0.0
s2m_skip0_combsf16_32_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_32_128_512,"[16, 32, 128, 512]",0,3,2,8192.0,1371841,0.023534626661178965,0.07517154089042119,0.07002837104456765,0.7734760409926789,0.9226659141151664,0.7519698296266515,0.9167743658243346,0.7661719000055004,0.7442041865217235,0.0,0.0,0.0
s2m_skip1_combsf16_32_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_32_128_256,"[16, 32, 128, 256]",1,3,2,4096.0,636865,0.026179128054839868,0.0705522352031299,0.06451567634940147,0.7834106872243488,0.9124850318855943,0.7599083983419541,0.9057515257787072,0.777626613091614,0.7491298799389898,0.0,0.0,0.0
s2m_skip0_combsf16_32_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_32_128_256,"[16, 32, 128, 256]",0,3,2,4096.0,583873,0.03285675460938364,0.0814692388687815,0.07109507599047252,0.7182734846524503,0.8883630143955475,0.7484376330585661,0.8788838708679948,0.7339444329281398,0.7353217354784218,0.0,0.0,0.0
s2m_skip1_combsf16_32_64_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_32_64_512,"[16, 32, 64, 512]",1,3,2,8192.0,1067649,0.0237798272476842,0.06920988378780228,0.06576618765081678,0.7972336717076471,0.9216634391174509,0.7564058419696119,0.9156555769768023,0.7813648398636595,0.7463841359388953,0.0,0.0,0.0
s2m_skip0_combsf16_32_64_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_32_64_512,"[16, 32, 64, 512]",0,3,2,8192.0,1051521,0.02918641036376357,0.07392036808388573,0.06804286901439939,0.7646036264610612,0.9020052441155869,0.7437053289565555,0.893934541546224,0.7588301970865837,0.7410510237062115,0.0,0.0,0.0
s2m_skip1_combsf16_32_64_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_32_64_256,"[16, 32, 64, 256]",1,3,2,4096.0,377985,0.032586076258060835,0.07530640491417476,0.06611406217728343,0.7416316200039687,0.8880661585088029,0.755078515199716,0.8789256637031707,0.7447477561761918,0.7444761760985524,0.0,0.0,0.0
s2m_skip0_combsf16_32_64_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_32_64_256,"[16, 32, 64, 256]",0,3,2,4096.0,361857,0.03521184487423549,0.07768509536981583,0.06787779820816857,0.7444467536151939,0.877456173841503,0.7411148205533296,0.8674108233701362,0.7384521023925842,0.7328213524089083,0.0,0.0,0.0
s2m_skip1_combsf16_32_64_128,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf16_32_64_128,"[16, 32, 64, 128]",1,3,2,2048.0,180609,0.027619712326365214,0.0681489525096757,0.0674247278698853,0.7811711777292436,0.9065470044857528,0.7543962358040049,0.8993289063573612,0.7822742496314214,0.7500555821633013,0.0,0.0,0.0
s2m_skip0_combsf16_32_64_128,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf16_32_64_128,"[16, 32, 64, 128]",0,3,2,2048.0,164481,0.0444432043004781,0.0779867736356599,0.07019185913460595,0.7602354117758781,0.8417240319896312,0.7285102515285998,0.8270624597188047,0.7243792744548604,0.7267113792019063,0.0,0.0,0.0
s2m_skip1_combsf8_128_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_128_256_512,"[8, 128, 256, 512]",1,3,2,8192.0,2767697,0.019234780280385166,0.07463941935982023,0.069916554327522,0.7924322829882747,0.9388940605529824,0.7652542979407545,0.9342813850480098,0.7755475492694276,0.7566740505505617,0.0,0.0,0.0
s2m_skip0_combsf8_128_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_128_256_512,"[8, 128, 256, 512]",0,3,2,8192.0,2521745,0.02066496916813776,0.07804400260959353,0.0702549261706216,0.7700989658832312,0.9326897035502323,0.7495844606516819,0.9276748268437469,0.7587577935917328,0.7309342463527522,0.0,0.0,0.0
s2m_skip1_combsf8_64_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_64_256_512,"[8, 64, 256, 512]",1,3,2,8192.0,2518033,0.014238893248451253,0.07557861187628337,0.06794900127819606,0.7782767421090089,0.9546782829136947,0.7538545392481765,0.9515788221026917,0.779879948122151,0.7415093825369284,0.0,0.0,0.0
s2m_skip0_combsf8_64_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_64_256_512,"[8, 64, 256, 512]",0,3,2,8192.0,2308945,0.025845679299285013,0.07819633718047823,0.06869105036769595,0.7752014765656371,0.9144873827112944,0.745601753175236,0.9074866826751081,0.7514931992153774,0.7282509612813497,0.0,0.0,0.0
s2m_skip1_combsf8_64_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_64_128_512,"[8, 64, 128, 512]",1,3,2,8192.0,1484177,0.016627215295253944,0.07002711296081543,0.06867497201476779,0.7887162617096736,0.9463364864012719,0.7725319895120809,0.942587424068822,0.7861160322633428,0.7512717239170377,0.0,0.0,0.0
s2m_skip0_combsf8_64_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_64_128_512,"[8, 64, 128, 512]",0,3,2,8192.0,1422545,0.0323524281848222,0.0870541323508535,0.07035288693649429,0.6978879600361465,0.8903113796881331,0.7425792308299447,0.880974340834428,0.7273816157389617,0.7269665240240949,0.0,0.0,0.0
s2m_skip1_combsf8_64_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_64_128_256,"[8, 64, 128, 256]",1,3,2,4096.0,696209,0.030564750311896205,0.07307103063379015,0.06795711389609746,0.7674270910654836,0.8962811241832916,0.7574311511245039,0.8876726712068801,0.7543562284599516,0.7418166809812424,0.0,0.0,0.0
s2m_skip0_combsf8_64_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_64_128_256,"[8, 64, 128, 256]",0,3,2,4096.0,634577,0.0348724212575083,0.08776621946266719,0.07082440171922956,0.6909028984848173,0.8818779318247567,0.7435987895302738,0.8715791550328379,0.7139783605409366,0.724204050197575,0.0,0.0,0.0
s2m_skip1_combsf8_32_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_32_256_512,"[8, 32, 256, 512]",1,3,2,8192.0,2430065,0.021704330419500668,0.07371500240904945,0.06614864936896733,0.7861030989001769,0.928796154189054,0.7579191579245649,0.9234565253667016,0.7768327311635898,0.7503611821671651,0.0,0.0,0.0
s2m_skip0_combsf8_32_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_32_256_512,"[8, 32, 256, 512]",0,3,2,8192.0,2230193,0.016912447870709002,0.07816136309078761,0.07225024753383227,0.7670554868932777,0.9463021729927242,0.7307454556482341,0.9425089450352729,0.7621287124232321,0.723368900755605,0.0,0.0,0.0
s2m_skip1_combsf8_32_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_32_128_512,"[8, 32, 128, 512]",1,3,2,8192.0,1420785,0.03633441500520954,0.07185012527874537,0.07065581423895699,0.7813686590104255,0.8745048052039935,0.7578649799198705,0.8634918563655255,0.7571657320809029,0.7312337313082474,0.0,0.0,0.0
s2m_skip0_combsf8_32_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_32_128_512,"[8, 32, 128, 512]",0,3,2,8192.0,1368369,0.02476953490016361,0.07534985137837273,0.07031741844756263,0.7646750846305835,0.9187187312531929,0.7354653744250524,0.9123877641122049,0.7586074228284774,0.7191408488741393,0.0,0.0,0.0
s2m_skip1_combsf8_32_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_32_128_256,"[8, 32, 128, 256]",1,3,2,4096.0,632817,0.022956965762811404,0.07306850595133645,0.06367955463273185,0.7834141223115874,0.924274895280075,0.7764848258749482,0.9183450408318231,0.7720150440836172,0.7599807294057932,0.0,0.0,0.0
s2m_skip0_combsf8_32_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_32_128_256,"[8, 32, 128, 256]",0,3,2,4096.0,580401,0.02412003034260124,0.07727895570652825,0.06989290192723274,0.7572718156560907,0.9207694247633724,0.7350435001779817,0.9145910552116895,0.75353484890953,0.7274530886699786,0.0,0.0,0.0
s2m_skip1_combsf8_32_64_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_32_64_512,"[8, 32, 64, 512]",1,3,2,8192.0,1063601,0.019199065437229972,0.07307853549718857,0.06922633200883865,0.7868542279722497,0.9378916403319221,0.7421802674446617,0.9333991281934191,0.7790795369678938,0.7359204065459235,0.0,0.0,0.0
s2m_skip0_combsf8_32_64_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_32_64_512,"[8, 32, 64, 512]",0,3,2,8192.0,1048049,0.03471526282373816,0.0752621346286365,0.06966036877461843,0.7663856959069207,0.8803909888665825,0.7452052231842002,0.870779780541819,0.747819981952707,0.7339954479326948,0.0,0.0,0.0
s2m_skip1_combsf8_32_64_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_32_64_256,"[8, 32, 64, 256]",1,3,2,4096.0,373937,0.02761578978970647,0.07114625402859279,0.06927456014922687,0.7782270804449444,0.9065523725613724,0.7524665613260092,0.8990755535476381,0.7675835343838966,0.7386801572711026,0.0,0.0,0.0
s2m_skip0_combsf8_32_64_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_32_64_256,"[8, 32, 64, 256]",0,3,2,4096.0,358385,0.033048534455398716,0.07820528426340648,0.07453760398285729,0.7624857800454271,0.8864279880298462,0.7296306103928291,0.8775402365402544,0.7393583922655866,0.7164242608819265,0.0,0.0,0.0
s2m_skip1_combsf8_32_64_128,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_32_64_128,"[8, 32, 64, 128]",1,3,2,2048.0,176561,0.023783147684298456,0.0704048637832914,0.07104579518948283,0.7861968949052337,0.9214605866334108,0.7555833170295024,0.9153558628530382,0.7765109716226224,0.7458714114287934,0.0,0.0,0.0
s2m_skip0_combsf8_32_64_128,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_32_64_128,"[8, 32, 64, 128]",0,3,2,2048.0,161009,0.040805738613319896,0.07673539753471102,0.06876884081533977,0.7515842616660054,0.8552430590692914,0.7408971742117828,0.8424557623453429,0.7357362164405973,0.7355527467831491,0.0,0.0,0.0
s2m_skip1_combsf8_16_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_256_512,"[8, 16, 256, 512]",1,3,2,8192.0,2395297,0.022343147837091237,0.07800680186067309,0.07098710111209325,0.7603333116096722,0.9269644195703254,0.7544814288789154,0.9213225061821161,0.757853787203124,0.7378409806422451,0.0,0.0,0.0
s2m_skip0_combsf8_16_256_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_256_512,"[8, 16, 256, 512]",0,3,2,8192.0,2197729,0.02647503453772515,0.08150068883384977,0.07124085937227521,0.7543222931413707,0.9123019982980646,0.744062158407559,0.9054249520145246,0.7421564445028154,0.7298100997558689,0.0,0.0,0.0
s2m_skip1_combsf8_16_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_128_512,"[8, 16, 128, 512]",1,3,2,8192.0,1398305,0.04524842339257399,0.07684330216475896,0.06991449211324964,0.7646194376576919,0.8391417483901753,0.7288897435420664,0.8245872722111424,0.7375620458726324,0.721943801624404,0.0,0.0,0.0
s2m_skip0_combsf8_16_128_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_128_512,"[8, 16, 128, 512]",0,3,2,8192.0,1348193,0.03052757544598232,0.07711008084671837,0.07081811555794307,0.7608987216639358,0.8987921549628122,0.7367274155465996,0.8906413379334337,0.748199427212959,0.7289000935128154,0.0,0.0,0.0
s2m_skip1_combsf8_16_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_128_256,"[8, 16, 128, 256]",1,3,2,4096.0,610337,0.02085398727407058,0.0755355390054839,0.06631970192704882,0.7855140978732514,0.9321683917137866,0.762914121826749,0.927116373448456,0.7701377114871579,0.7539280270506039,0.0,0.0,0.0
s2m_skip0_combsf8_16_128_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_128_256,"[8, 16, 128, 256]",0,3,2,4096.0,560225,0.024443311034701765,0.07905029611928123,0.06879633345774241,0.7656985994145319,0.9192952466915476,0.7378698874537218,0.9133150251847089,0.7498077000264665,0.7335603226246512,0.0,0.0,0.0
s2m_skip1_combsf8_16_64_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_64_512,"[8, 16, 64, 512]",1,3,2,8192.0,1047265,0.02241461429124077,0.07800018255199705,0.0693062852535929,0.7828091353431421,0.9272674867932859,0.7481203883546409,0.9217524669159406,0.7589098905071133,0.7303659958963199,0.0,0.0,0.0
s2m_skip0_combsf8_16_64_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_64_512,"[8, 16, 64, 512]",0,3,2,8192.0,1034017,0.042991353276496135,0.07580390359674181,0.06963284047586578,0.743190224171434,0.8459174724366493,0.7381010625601647,0.8330135740648812,0.7308223114269754,0.7248644885577736,0.0,0.0,0.0
s2m_skip1_combsf8_16_64_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_64_256,"[8, 16, 64, 256]",1,3,2,4096.0,357601,0.02787774793493251,0.07566318341663905,0.07110042763607842,0.7675012763001791,0.9062934107811987,0.7440805994667402,0.8988241370593738,0.7578241510270735,0.7345090644752059,0.0,0.0,0.0
s2m_skip0_combsf8_16_64_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_64_256,"[8, 16, 64, 256]",0,3,2,4096.0,344353,0.034710822122481964,0.07382857799530029,0.07150375097990036,0.7625421933585201,0.8816539937151014,0.7351178150608494,0.871947169660678,0.7515920622861677,0.7230133178874926,0.0,0.0,0.0
s2m_skip1_combsf8_16_64_128,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_64_128,"[8, 16, 64, 128]",1,3,2,2048.0,160225,0.03097341818890224,0.07445609143802098,0.07049143101487841,0.7558069626025073,0.8954504795609233,0.7455740149824012,0.8867676930423682,0.7586849315594486,0.7321677300710966,0.0,0.0,0.0
s2m_skip0_combsf8_16_64_128,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_64_128,"[8, 16, 64, 128]",0,3,2,2048.0,146977,0.033081300711880125,0.07744488013642174,0.07375629139798028,0.7548369018044528,0.886083169249036,0.727826462275143,0.8767980712454567,0.7450484411818955,0.7178737310095429,0.0,0.0,0.0
s2m_skip1_combsf8_16_32_512,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_32_512,"[8, 16, 32, 512]",1,3,2,8192.0,908609,0.019766042668682832,0.07887749480349678,0.06802760064601898,0.7570814306172177,0.9359734974315007,0.7543199294962096,0.9312006497104832,0.759754133830817,0.7294853213782636,0.0,0.0,0.0
s2m_skip0_combsf8_16_32_512,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_32_512,"[8, 16, 32, 512]",0,3,2,8192.0,904577,0.03211236485124876,0.08335538740668978,0.07236085353153092,0.7349253894314465,0.8911288127987365,0.7308717265928024,0.8824000173038357,0.7239184874000735,0.714564877423974,0.0,0.0,0.0
s2m_skip1_combsf8_16_32_256,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_32_256,"[8, 16, 32, 256]",1,3,2,4096.0,268097,0.02975806314498186,0.07352522547755923,0.06536222462143217,0.7696991999698011,0.8995990845503519,0.7589503608728858,0.8915087215848655,0.7591201439166004,0.7434353655276572,0.0,0.0,0.0
s2m_skip0_combsf8_16_32_256,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_32_256,"[8, 16, 32, 256]",0,3,2,4096.0,264065,0.038498354222004615,0.07747991063765117,0.07242148050240108,0.7518359454536744,0.8657433908807822,0.7169396552978169,0.8550469219300947,0.7372062313276435,0.7208280776341526,0.0,0.0,0.0
s2m_skip1_combsf8_16_32_128,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_32_128,"[8, 16, 32, 128]",1,3,2,2048.0,95297,0.03563337295781821,0.07034290369067873,0.06523488142660686,0.7693137986272911,0.8771790864857576,0.7475273754894017,0.8668014368501202,0.7644191099097082,0.7424617637817505,0.0,0.0,0.0
s2m_skip0_combsf8_16_32_128,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_32_128,"[8, 16, 32, 128]",0,3,2,2048.0,91265,0.03998603706713766,0.08046422153711319,0.07178256341389247,0.7289023953709546,0.859992206081126,0.7319308224865383,0.848293908256886,0.7360397941371596,0.7126543268170049,0.0,0.0,0.0
s2m_skip1_combsf8_16_32_64,deep_Seq2Motif_cd-hit0_full,s2m_skip1_combsf8_16_32_64,"[8, 16, 32, 64]",1,3,2,1024.0,45761,0.03826220838042597,0.07344801830393928,0.0687134148819106,0.7495616697166494,0.8651544353194179,0.749691721362668,0.8538639878168265,0.7471481647648205,0.7353238251633222,0.0,0.0,0.0
s2m_skip0_combsf8_16_32_64,deep_Seq2Motif_cd-hit0_full,s2m_skip0_combsf8_16_32_64,"[8, 16, 32, 64]",0,3,2,1024.0,41729,0.04818726105925938,0.0781387910246849,0.07262092935187477,0.7379215956425408,0.8255842241869468,0.7389519487485751,0.8094098214894015,0.7228973832527992,0.7074440000310461,0.0,0.0,0.0
