train_loss,train_f1,val_loss,val_f1
0.0508530835543628,0.5091915750587359,0.029123108368366957,0.42414080135070553
0.018046081075810464,0.765673660823437,0.02751278830692172,0.5515568256468684
0.014837381559021891,0.8063493139966736,0.025380208157002926,0.5717863819376943
0.012804964813780186,0.8291168023497599,0.027305998373776674,0.6021299204751602
0.011687468480335991,0.8454965360868257,0.025045399088412523,0.5910730035740572
0.010726780083791868,0.8574944401268402,0.02707620384171605,0.5864302608300898
0.01003505620598905,0.8652257257089793,0.029122216859832406,0.6045631534129535
0.00928990575501063,0.8733557144435283,0.03205579426139593,0.5898967384400758
0.009119668486420556,0.879245500506481,0.029445327585563064,0.6001679802680678
0.00871961704464995,0.8860412275666981,0.031471127877011895,0.5917778314023143
0.008276330865274331,0.8914887948176387,0.036887920927256346,0.5905588528479724
0.007875384033741493,0.8958658853797573,0.030972817447036505,0.5990585289002595
0.007757781227506422,0.8998238423221662,0.03248090180568397,0.5998471587177633
0.007342873516225839,0.9043613985060219,0.03855067305266857,0.6063705904020944
0.007106582858378184,0.907474661827802,0.04027185216546059,0.5733398046783094
