epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.6116,0.0165,0.6418,0.6847,0.0224
1,0.6731,0.0129,0.5769,0.6852,0.0201
2,0.7138,0.0108,0.7135,0.7320,0.0270
3,0.7637,0.0079,0.6660,0.7395,0.0177
4,0.8111,0.0057,0.7193,0.7587,0.0210
