epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5361,0.0230,0.5797,0.5979,0.0308
1,0.5923,0.0186,0.6415,0.6665,0.0254
2,0.6386,0.0154,0.6497,0.6945,0.0203
