epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2194,0.0675,0.3301,0.3296,0.0499
1,0.3540,0.0333,0.3817,0.4138,0.0387
2,0.3963,0.0302,0.4264,0.4434,0.0386
3,0.4321,0.0276,0.4416,0.4958,0.0313
4,0.4568,0.0257,0.4669,0.4972,0.0327
5,0.4780,0.0239,0.4809,0.5230,0.0299
6,0.5022,0.0223,0.5277,0.5610,0.0279
7,0.5330,0.0203,0.4856,0.5627,0.0254
