train_loss,train_f1,val_loss,val_f1
0.2964596444809878,0.0011025238114147687,0.08435016125440598,0.0
0.07557857693345459,0.02591933088995943,0.0633190544322133,0.0012626262626262627
0.060724952651394735,0.09144011633618561,0.053646898828446865,0.10153272138701577
0.05366662533746825,0.16316938462364963,0.04865255206823349,0.16622224105480088
0.04875352057041945,0.20084754414080994,0.0465454887598753,0.20614078443734937
0.047010363831564234,0.22506038186246155,0.04454323183745146,0.21895490228258827
0.04662471679901635,0.23721149923630624,0.04335822071880102,0.21046934404476725
0.04416844433656445,0.2497945889745442,0.04271109774708748,0.22255984478281052
0.04300580008162393,0.26319968479154604,0.04137023538351059,0.2256340389243368
0.04331192795049261,0.26370522011101477,0.041312454268336296,0.22866602074140804
0.040753618144878635,0.2756373522606724,0.041125436313450336,0.2292990039585531
0.04128127982495008,0.2767448070004379,0.04098040051758289,0.2220783215950315
0.04124337473401317,0.27897511293335575,0.040440781973302364,0.23513688390382262
0.04039299529459742,0.28507759250101794,0.04034958314150572,0.22767130587031265
0.04041855246932418,0.29051202104486973,0.03974604234099388,0.23827806172114763
