train_loss,train_f1,val_loss,val_f1
0.2682208222479133,0.0013771661089886373,0.0803901819062644,0.0
0.07693113973837788,0.013644715555679974,0.06024125378964276,0.0012387219108161334
0.06374365725886014,0.09581097008179881,0.05220353063838235,0.028711939663145485
0.058076616060935844,0.1503768177321506,0.04828000181065551,0.11263788141903627
0.052212625520966824,0.19279766228012168,0.04571214501328509,0.14450580228988671
0.04844016341839807,0.22418295807910188,0.044136449694633484,0.14336091545428561
0.049506397065469776,0.23935092218437673,0.04264795931120371,0.16388492158364484
0.04803412849620237,0.25527434956725376,0.04161642673264804,0.1709967656203774
0.044502036677578745,0.2724081420794131,0.04093436329978807,0.17656214285500452
0.045183160326490966,0.27442937828597624,0.04009460160059148,0.18659294024156392
0.04447502412407075,0.28401337779388536,0.03990233304171727,0.19244060061669763
0.04348187672637277,0.28785818064293534,0.03966641670157169,0.19276896836385243
0.0424890054579256,0.29865986094095426,0.039306498630421946,0.1943907626691234
0.04249820810884743,0.30435540339380984,0.03901149085241145,0.19404613994885225
0.04207430549471055,0.30421553840918497,0.03909781912405943,0.19417499981480157
