epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4363,0.0303,0.4334,0.4389,0.0432
1,0.4892,0.0263,0.4520,0.5211,0.0329
2,0.5274,0.0229,0.5065,0.5298,0.0364
3,0.5600,0.0209,0.5364,0.5594,0.0326
4,0.5923,0.0184,0.4737,0.5772,0.0275
