run_name,arc_features,arc_skip,arc_num_conv,n_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
nc-2-n4-1-n8-1-skip1-15,"[4, 4, 4, 4, 8, 8, 8]",0,2,15,,,0.15808050706982613,,,0.6428646852530444,,,0.7499791452551897,,,0.0
nc-2-n4-1-n8-1-skip1-16,"[4, 4, 4, 4, 8, 8, 8]",0,2,16,,,0.15880095027387142,,,0.6432891728651187,,,0.7494102666935061,,,0.0
nc-2-n4-1-n8-1-skip1-17,"[4, 4, 4, 4, 8, 8, 8]",0,2,17,,,0.15907632745802402,,,0.6437112522393988,,,0.7480361904688381,,,0.0
nc-2-n4-1-n8-1-skip1-18,"[4, 4, 4, 4, 8, 8, 8]",0,2,18,,,0.15766829997301102,,,0.6428482664346962,,,0.7499818788054509,,,0.0
nc-2-n4-1-n8-1-skip1-19,"[4, 4, 4, 4, 8, 8, 8]",0,2,19,,,0.15811996348202229,,,0.6428205462670902,,,0.7499252935760355,,,0.0
nc-2-n4-1-n8-1-skip1-20,"[4, 4, 4, 4, 8, 8, 8]",0,2,20,,,0.15795838832855225,,,0.6428625709724438,,,0.7499721286820558,,,0.0
nc-2-n4-1-n8-1-skip1-21,"[4, 4, 4, 4, 8, 8, 8]",0,2,21,,,0.15830511786043644,,,0.6429840511690119,,,0.7496815808779066,,,0.0
nc-2-n4-1-n8-1-skip1-22,"[4, 4, 4, 4, 8, 8, 8]",0,2,22,,,0.15836158767342567,,,0.6428936360433939,,,0.7498841675205358,,,0.0
nc-2-n4-1-n8-1-skip1-23,"[4, 4, 4, 4, 8, 8, 8]",0,2,23,,,0.15812797658145428,,,0.6429349521738408,,,0.7498013169845594,,,0.0
nc-2-n4-1-n8-1-skip1-24,"[4, 4, 4, 4, 8, 8, 8]",0,2,24,,,0.1583433598279953,,,0.6428838679918627,,,0.7494602942570753,,,0.0
nc-2-n4-1-n8-1-skip1-25,"[4, 4, 4, 4, 8, 8, 8]",0,2,25,,,0.15841880068182945,,,0.6428766551020384,,,0.7494435327302669,,,0.0
nc-2-n4-1-n8-1-skip1-26,"[4, 4, 4, 4, 8, 8, 8]",0,2,26,,,0.15817086026072502,,,0.64282960737858,,,0.7499437895597835,,,0.0
nc-2-n4-1-n8-1-skip1-27,"[4, 4, 4, 4, 8, 8, 8]",0,2,27,,,0.15858487784862518,,,0.6430276333032088,,,0.7495531724754245,,,0.0
nc-2-n4-1-n8-1-skip1-28,"[4, 4, 4, 4, 8, 8, 8]",0,2,28,,,0.15814707428216934,,,0.642851102140535,,,0.7499515262300748,,,0.0
nc-2-n4-1-n8-1-skip1-29,"[4, 4, 4, 4, 8, 8, 8]",0,2,29,,,0.15857748873531818,,,0.6428644889916013,,,0.7495478569489937,,,0.0
nc-2-n4-1-n8-1-skip1-30,"[4, 4, 4, 4, 8, 8, 8]",0,2,30,,,0.15835623443126678,,,0.6428830263121506,,,0.7499805803541558,,,0.0
nc-2-n4-1-n8-1-skip1,"[4, 4, 4, 4, 8, 8, 8]",0,2,0,0.15965093970298766,0.15224847623280116,,0.6428789271793205,0.6428709230789081,,0.7499999152085751,0.75,,0.0,0.0,
nc-2-n4-1-n8-0-skip1-0,"[4, 4, 4, 4, 8, 8, 8]",0,2,0,,,0.1532237622886896,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-1,"[4, 4, 4, 4, 8, 8, 8]",0,2,1,,,0.15309669449925423,,,0.642852508650519,,,0.7499905389040267,,,0.0
nc-2-n4-1-n8-0-skip1-2,"[4, 4, 4, 4, 8, 8, 8]",0,2,2,,,0.15309572406113148,,,0.642852508650519,,,0.7499905389040267,,,0.0
nc-2-n4-1-n8-0-skip1-3,"[4, 4, 4, 4, 8, 8, 8]",0,2,3,,,0.15300137363374233,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-4,"[4, 4, 4, 4, 8, 8, 8]",0,2,4,,,0.15318524464964867,,,0.6428525831985701,,,0.749990691093238,,,0.0
nc-2-n4-1-n8-0-skip1-5,"[4, 4, 4, 4, 8, 8, 8]",0,2,5,,,0.15322886034846306,,,0.6428739531130871,,,0.7499995995013012,,,0.0
nc-2-n4-1-n8-0-skip1-6,"[4, 4, 4, 4, 8, 8, 8]",0,2,6,,,0.15332607366144657,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-7,"[4, 4, 4, 4, 8, 8, 8]",0,2,7,,,0.15327295660972595,,,0.6428475291990554,,,0.7499803729964145,,,0.0
nc-2-n4-1-n8-0-skip1-8,"[4, 4, 4, 4, 8, 8, 8]",0,2,8,,,0.1530142780393362,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-9,"[4, 4, 4, 4, 8, 8, 8]",0,2,9,,,0.15310916118323803,,,0.6428785873197109,,,0.7500090605972746,,,0.0
nc-2-n4-1-n8-0-skip1-10,"[4, 4, 4, 4, 8, 8, 8]",0,2,10,,,0.15343244932591915,,,0.6428812026489925,,,0.7500101659076122,,,0.0
nc-2-n4-1-n8-0-skip1-11,"[4, 4, 4, 4, 8, 8, 8]",0,2,11,,,0.1533689685165882,,,0.6428527048297572,,,0.7499909394027254,,,0.0
nc-2-n4-1-n8-0-skip1-12,"[4, 4, 4, 4, 8, 8, 8]",0,2,12,,,0.15303208865225315,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-13,"[4, 4, 4, 4, 8, 8, 8]",0,2,13,,,0.15336455963551998,,,0.6428478740429948,,,0.7499810778080533,,,0.0
nc-2-n4-1-n8-0-skip1-14,"[4, 4, 4, 4, 8, 8, 8]",0,2,14,,,0.15374415926635265,,,0.6428785873197109,,,0.7500090605972746,,,0.0
nc-2-n4-1-n8-0-skip1-15,"[4, 4, 4, 4, 8, 8, 8]",0,2,15,,,0.1533523853868246,,,0.6428525212440148,,,0.7499905646135265,,,0.0
nc-2-n4-1-n8-0-skip1-16,"[4, 4, 4, 4, 8, 8, 8]",0,2,16,,,0.15400256775319576,,,0.6428527048297572,,,0.7499909394027254,,,0.0
nc-2-n4-1-n8-0-skip1-17,"[4, 4, 4, 4, 8, 8, 8]",0,2,17,,,0.15314233675599098,,,0.6428812026489925,,,0.7500101659076122,,,0.0
nc-2-n4-1-n8-0-skip1-18,"[4, 4, 4, 4, 8, 8, 8]",0,2,18,,,0.15366052463650703,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-19,"[4, 4, 4, 4, 8, 8, 8]",0,2,19,,,0.1534602753818035,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-20,"[4, 4, 4, 4, 8, 8, 8]",0,2,20,,,0.15385753847658634,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-21,"[4, 4, 4, 4, 8, 8, 8]",0,2,21,,,0.1535971499979496,,,0.6429011960924669,,,0.750018617813524,,,0.0
nc-2-n4-1-n8-0-skip1-22,"[4, 4, 4, 4, 8, 8, 8]",0,2,22,,,0.15392648614943027,,,0.6428525831985701,,,0.749990691093238,,,0.0
nc-2-n4-1-n8-0-skip1-23,"[4, 4, 4, 4, 8, 8, 8]",0,2,23,,,0.15411250106990337,,,0.6428481451711845,,,0.7499816304959634,,,0.0
nc-2-n4-1-n8-0-skip1-24,"[4, 4, 4, 4, 8, 8, 8]",0,2,24,,,0.15363976545631886,,,0.6428525212440148,,,0.7499905646135265,,,0.0
nc-2-n4-1-n8-0-skip1-25,"[4, 4, 4, 4, 8, 8, 8]",0,2,25,,,0.15366370044648647,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1-26,"[4, 4, 4, 4, 8, 8, 8]",0,2,26,,,0.1540878601372242,,,0.6428702546188896,,,0.7499905389040267,,,0.0
nc-2-n4-1-n8-0-skip1-27,"[4, 4, 4, 4, 8, 8, 8]",0,2,27,,,0.15380526147782803,,,0.6428744946924945,,,0.7499992694788612,,,0.0
nc-2-n4-1-n8-0-skip1-28,"[4, 4, 4, 4, 8, 8, 8]",0,2,28,,,0.15335203893482685,,,0.642852252498973,,,0.7499900159744409,,,0.0
nc-2-n4-1-n8-0-skip1-29,"[4, 4, 4, 4, 8, 8, 8]",0,2,29,,,0.15359770692884922,,,0.6428521634056792,,,0.7499898340923878,,,0.0
nc-2-n4-1-n8-0-skip1-30,"[4, 4, 4, 4, 8, 8, 8]",0,2,30,,,0.15378031134605408,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-1-n8-0-skip1,"[4, 4, 4, 4, 8, 8, 8]",0,2,0,0.15599324330687522,0.14723411202430725,,0.642851266622399,0.6429931732865319,,0.7500267905690693,0.7499880032631124,,0.0,0.0,
nc-2-n4-0-n8-1-skip1-0,"[4, 4, 4, 4, 8, 8, 8]",0,2,0,,,0.15745459496974945,,,0.6430044148438363,,,0.7494014638260236,,,0.0
nc-2-n4-0-n8-1-skip1-1,"[4, 4, 4, 4, 8, 8, 8]",0,2,1,,,0.15728469006717205,,,0.6428688982723834,,,0.7498692528243187,,,0.0
nc-2-n4-0-n8-1-skip1-2,"[4, 4, 4, 4, 8, 8, 8]",0,2,2,,,0.15712962672114372,,,0.64284281796622,,,0.7499707546523087,,,0.0
nc-2-n4-0-n8-1-skip1-3,"[4, 4, 4, 4, 8, 8, 8]",0,2,3,,,0.15756895951926708,,,0.6430472484809988,,,0.7495222023422251,,,0.0
nc-2-n4-0-n8-1-skip1-4,"[4, 4, 4, 4, 8, 8, 8]",0,2,4,,,0.15755661763250828,,,0.6430452430643603,,,0.7494110821701294,,,0.0
nc-2-n4-0-n8-1-skip1-5,"[4, 4, 4, 4, 8, 8, 8]",0,2,5,,,0.15787972137331963,,,0.643065031812232,,,0.7493092658458747,,,0.0
nc-2-n4-0-n8-1-skip1-6,"[4, 4, 4, 4, 8, 8, 8]",0,2,6,,,0.1572115682065487,,,0.6428708474104867,,,0.7499911223603579,,,0.0
nc-2-n4-0-n8-1-skip1-7,"[4, 4, 4, 4, 8, 8, 8]",0,2,7,,,0.15842328779399395,,,0.6431557986875096,,,0.7486322657557573,,,0.0
nc-2-n4-0-n8-1-skip1-8,"[4, 4, 4, 4, 8, 8, 8]",0,2,8,,,0.1582207903265953,,,0.6433557747141889,,,0.7485697217381521,,,0.0
nc-2-n4-0-n8-1-skip1-9,"[4, 4, 4, 4, 8, 8, 8]",0,2,9,,,0.1573442928493023,,,0.642843359390298,,,0.7499718599626463,,,0.0
nc-2-n4-0-n8-1-skip1-10,"[4, 4, 4, 4, 8, 8, 8]",0,2,10,,,0.1572694145143032,,,0.6428727912234131,,,0.7499253765566927,,,0.0
nc-2-n4-0-n8-1-skip1-11,"[4, 4, 4, 4, 8, 8, 8]",0,2,11,,,0.1578037291765213,,,0.6428984991847977,,,0.7493204435067807,,,0.0
nc-2-n4-0-n8-1-skip1-12,"[4, 4, 4, 4, 8, 8, 8]",0,2,12,,,0.1572068054229021,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-0-n8-1-skip1-13,"[4, 4, 4, 4, 8, 8, 8]",0,2,13,,,0.15752828493714333,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-0-n8-1-skip1-14,"[4, 4, 4, 4, 8, 8, 8]",0,2,14,,,0.1575629748404026,,,0.6429865726471804,,,0.7495283571560399,,,0.0
nc-2-n4-0-n8-1-skip1-15,"[4, 4, 4, 4, 8, 8, 8]",0,2,15,,,0.157269399613142,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-0-n8-1-skip1-16,"[4, 4, 4, 4, 8, 8, 8]",0,2,16,,,0.15734092704951763,,,0.6428527048297572,,,0.7499909394027254,,,0.0
nc-2-n4-0-n8-1-skip1-17,"[4, 4, 4, 4, 8, 8, 8]",0,2,17,,,0.1574354860931635,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-0-n8-1-skip1-18,"[4, 4, 4, 4, 8, 8, 8]",0,2,18,,,0.1574330609291792,,,0.642852252498973,,,0.7499900159744409,,,0.0
nc-2-n4-0-n8-1-skip1-19,"[4, 4, 4, 4, 8, 8, 8]",0,2,19,,,0.15732181258499622,,,0.642852508650519,,,0.7499905389040267,,,0.0
nc-2-n4-0-n8-1-skip1-20,"[4, 4, 4, 4, 8, 8, 8]",0,2,20,,,0.15740500763058662,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-0-n8-1-skip1-21,"[4, 4, 4, 4, 8, 8, 8]",0,2,21,,,0.157575573772192,,,0.6428219120834986,,,0.7499280842613453,,,0.0
nc-2-n4-0-n8-1-skip1-22,"[4, 4, 4, 4, 8, 8, 8]",0,2,22,,,0.15766373090445995,,,0.6429963736211335,,,0.749673570188628,,,0.0
nc-2-n4-0-n8-1-skip1-23,"[4, 4, 4, 4, 8, 8, 8]",0,2,23,,,0.15755618549883366,,,0.6428762595300386,,,0.749860675835914,,,0.0
nc-2-n4-0-n8-1-skip1-24,"[4, 4, 4, 4, 8, 8, 8]",0,2,24,,,0.1572280190885067,,,0.6428480832166292,,,0.7499815040162521,,,0.0
nc-2-n4-0-n8-1-skip1-25,"[4, 4, 4, 4, 8, 8, 8]",0,2,25,,,0.15745361149311066,,,0.6428524316243074,,,0.7499903816558942,,,0.0
nc-2-n4-0-n8-1-skip1-26,"[4, 4, 4, 4, 8, 8, 8]",0,2,26,,,0.15749442391097546,,,0.6428398354553888,,,0.7498229483836275,,,0.0
nc-2-n4-0-n8-1-skip1-27,"[4, 4, 4, 4, 8, 8, 8]",0,2,27,,,0.1583394818007946,,,0.6429874085868641,,,0.7493594990301444,,,0.0
nc-2-n4-0-n8-1-skip1-28,"[4, 4, 4, 4, 8, 8, 8]",0,2,28,,,0.15843291580677032,,,0.6431304430833082,,,0.7492307154291621,,,0.0
nc-2-n4-0-n8-1-skip1-29,"[4, 4, 4, 4, 8, 8, 8]",0,2,29,,,0.1573747582733631,,,0.642852508650519,,,0.7499905389040267,,,0.0
nc-2-n4-0-n8-1-skip1-30,"[4, 4, 4, 4, 8, 8, 8]",0,2,30,,,0.15741459466516972,,,0.642852508650519,,,0.7499905389040267,,,0.0
nc-2-n4-0-n8-1-skip1,"[4, 4, 4, 4, 8, 8, 8]",0,2,0,0.15938882132371265,0.152064819421087,,0.6428401626568954,0.6428710771743582,,0.7499808678113077,0.7499653347225131,,0.0,0.0,
nc-2-n4-0-n8-0-skip1-0,"[4, 4, 4, 4, 8, 8, 8]",0,2,0,,,0.15741659514606,,,0.642829779083131,,,0.7499441465594281,,,0.0
nc-2-n4-0-n8-0-skip1-1,"[4, 4, 4, 4, 8, 8, 8]",0,2,1,,,0.15738653019070625,,,0.6428251448765072,,,0.7499346854634548,,,0.0
nc-2-n4-0-n8-0-skip1-2,"[4, 4, 4, 4, 8, 8, 8]",0,2,2,,,0.15751163847744465,,,0.6428243457130847,,,0.7498968667890612,,,0.0
nc-2-n4-0-n8-0-skip1-3,"[4, 4, 4, 4, 8, 8, 8]",0,2,3,,,0.15731889940798283,,,0.6428690066561855,,,0.7499529988985559,,,0.0
nc-2-n4-0-n8-0-skip1-4,"[4, 4, 4, 4, 8, 8, 8]",0,2,4,,,0.1574402768164873,,,0.6428500841995335,,,0.7498783754552487,,,0.0
nc-2-n4-0-n8-0-skip1-5,"[4, 4, 4, 4, 8, 8, 8]",0,2,5,,,0.15752054192125797,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-0-n8-0-skip1-6,"[4, 4, 4, 4, 8, 8, 8]",0,2,6,,,0.1575605496764183,,,0.6428767067344197,,,0.7496555704498064,,,0.0
nc-2-n4-0-n8-0-skip1-7,"[4, 4, 4, 4, 8, 8, 8]",0,2,7,,,0.15791548602283,,,0.6430800250058726,,,0.7485336576524436,,,0.0
nc-2-n4-0-n8-0-skip1-8,"[4, 4, 4, 4, 8, 8, 8]",0,2,8,,,0.1575876884162426,,,0.6429555326861542,,,0.749762367355811,,,0.0
nc-2-n4-0-n8-0-skip1-9,"[4, 4, 4, 4, 8, 8, 8]",0,2,9,,,0.15750915743410587,,,0.6428836034990453,,,0.7499051969306796,,,0.0
nc-2-n4-0-n8-0-skip1-10,"[4, 4, 4, 4, 8, 8, 8]",0,2,10,,,0.15763283893465996,,,0.6430049568813838,,,0.7493681136319088,,,0.0
nc-2-n4-0-n8-0-skip1-11,"[4, 4, 4, 4, 8, 8, 8]",0,2,11,,,0.15784062072634697,,,0.6429960616805666,,,0.7493319067700307,,,0.0
nc-2-n4-0-n8-0-skip1-12,"[4, 4, 4, 4, 8, 8, 8]",0,2,12,,,0.15761618688702583,,,0.6428687459497437,,,0.7497997012991586,,,0.0
nc-2-n4-0-n8-0-skip1-13,"[4, 4, 4, 4, 8, 8, 8]",0,2,13,,,0.1575397029519081,,,0.6428578430781691,,,0.7498268554138334,,,0.0
nc-2-n4-0-n8-0-skip1-14,"[4, 4, 4, 4, 8, 8, 8]",0,2,14,,,0.15738905034959316,,,0.6428874824546695,,,0.749990691093238,,,0.0
nc-2-n4-0-n8-0-skip1-15,"[4, 4, 4, 4, 8, 8, 8]",0,2,15,,,0.1576696913689375,,,0.642959993213158,,,0.749661805733934,,,0.0
nc-2-n4-0-n8-0-skip1-16,"[4, 4, 4, 4, 8, 8, 8]",0,2,16,,,0.1578998975455761,,,0.6432861906418244,,,0.749524875189938,,,0.0
nc-2-n4-0-n8-0-skip1-17,"[4, 4, 4, 4, 8, 8, 8]",0,2,17,,,0.15811623819172382,,,0.6430453557500726,,,0.7492818028138761,,,0.0
nc-2-n4-0-n8-0-skip1-18,"[4, 4, 4, 4, 8, 8, 8]",0,2,18,,,0.1577722690999508,,,0.6429936416686667,,,0.7496805792163543,,,0.0
nc-2-n4-0-n8-0-skip1-19,"[4, 4, 4, 4, 8, 8, 8]",0,2,19,,,0.15797393955290318,,,0.6430008197894512,,,0.7488862201563735,,,0.0
nc-2-n4-0-n8-0-skip1-20,"[4, 4, 4, 4, 8, 8, 8]",0,2,20,,,0.15772082284092903,,,0.64291359922656,,,0.7499718203202912,,,0.0
nc-2-n4-0-n8-0-skip1-21,"[4, 4, 4, 4, 8, 8, 8]",0,2,21,,,0.15793972089886665,,,0.6428826622825117,,,0.7495092285903777,,,0.0
nc-2-n4-0-n8-0-skip1-22,"[4, 4, 4, 4, 8, 8, 8]",0,2,22,,,0.15762679278850555,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-0-n8-0-skip1-23,"[4, 4, 4, 4, 8, 8, 8]",0,2,23,,,0.15872721746563911,,,0.6432470181893073,,,0.7483298112443189,,,0.0
nc-2-n4-0-n8-0-skip1-24,"[4, 4, 4, 4, 8, 8, 8]",0,2,24,,,0.15747282467782497,,,0.6428525831985701,,,0.749990691093238,,,0.0
nc-2-n4-0-n8-0-skip1-25,"[4, 4, 4, 4, 8, 8, 8]",0,2,25,,,0.15842384845018387,,,0.6431886333897671,,,0.7478360518136141,,,0.0
nc-2-n4-0-n8-0-skip1-26,"[4, 4, 4, 4, 8, 8, 8]",0,2,26,,,0.15775423869490623,,,0.6431212824113266,,,0.7496435869097515,,,0.0
nc-2-n4-0-n8-0-skip1-27,"[4, 4, 4, 4, 8, 8, 8]",0,2,27,,,0.15786093845963478,,,0.6429130106819243,,,0.7499337723281865,,,0.0
nc-2-n4-0-n8-0-skip1-28,"[4, 4, 4, 4, 8, 8, 8]",0,2,28,,,0.15798650868237019,,,0.643038255460251,,,0.7490941356295628,,,0.0
nc-2-n4-0-n8-0-skip1-29,"[4, 4, 4, 4, 8, 8, 8]",0,2,29,,,0.15828073024749756,,,0.643176569204899,,,0.7493576189352253,,,0.0
nc-2-n4-0-n8-0-skip1-30,"[4, 4, 4, 4, 8, 8, 8]",0,2,30,,,0.15760169364511967,,,0.6428571428571428,,,0.75,,,0.0
nc-2-n4-0-n8-0-skip1,"[4, 4, 4, 4, 8, 8, 8]",0,2,0,0.16002331649263699,0.15195254981517792,,0.6429218153521697,0.6428728422619414,,0.7499666319756029,0.7499532599977882,,0.0,0.0,
nc-1-n4-2-n8-1-skip1-0,"[4, 4, 4, 4, 8, 8, 8]",0,1,0,,,0.1515843141824007,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-1,"[4, 4, 4, 4, 8, 8, 8]",0,1,1,,,0.15156605653464794,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-2,"[4, 4, 4, 4, 8, 8, 8]",0,1,2,,,0.15167229063808918,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-3,"[4, 4, 4, 4, 8, 8, 8]",0,1,3,,,0.15156390704214573,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-4,"[4, 4, 4, 4, 8, 8, 8]",0,1,4,,,0.15174824558198452,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-5,"[4, 4, 4, 4, 8, 8, 8]",0,1,5,,,0.1517595387995243,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-6,"[4, 4, 4, 4, 8, 8, 8]",0,1,6,,,0.15174500457942486,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-7,"[4, 4, 4, 4, 8, 8, 8]",0,1,7,,,0.15205021761357784,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-8,"[4, 4, 4, 4, 8, 8, 8]",0,1,8,,,0.15189585834741592,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-9,"[4, 4, 4, 4, 8, 8, 8]",0,1,9,,,0.1519248764961958,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-10,"[4, 4, 4, 4, 8, 8, 8]",0,1,10,,,0.15188619680702686,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-11,"[4, 4, 4, 4, 8, 8, 8]",0,1,11,,,0.1518002673983574,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-12,"[4, 4, 4, 4, 8, 8, 8]",0,1,12,,,0.1521284021437168,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-13,"[4, 4, 4, 4, 8, 8, 8]",0,1,13,,,0.1519420426338911,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-14,"[4, 4, 4, 4, 8, 8, 8]",0,1,14,,,0.15201056376099586,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-15,"[4, 4, 4, 4, 8, 8, 8]",0,1,15,,,0.15229896269738674,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-16,"[4, 4, 4, 4, 8, 8, 8]",0,1,16,,,0.152026129886508,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-17,"[4, 4, 4, 4, 8, 8, 8]",0,1,17,,,0.1522413156926632,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-18,"[4, 4, 4, 4, 8, 8, 8]",0,1,18,,,0.1522259432822466,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-19,"[4, 4, 4, 4, 8, 8, 8]",0,1,19,,,0.15200168453156948,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-20,"[4, 4, 4, 4, 8, 8, 8]",0,1,20,,,0.15216775983572006,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-21,"[4, 4, 4, 4, 8, 8, 8]",0,1,21,,,0.1518870871514082,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-22,"[4, 4, 4, 4, 8, 8, 8]",0,1,22,,,0.15228340588510036,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-23,"[4, 4, 4, 4, 8, 8, 8]",0,1,23,,,0.15221554413437843,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-24,"[4, 4, 4, 4, 8, 8, 8]",0,1,24,,,0.15241578221321106,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-25,"[4, 4, 4, 4, 8, 8, 8]",0,1,25,,,0.15244267508387566,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-26,"[4, 4, 4, 4, 8, 8, 8]",0,1,26,,,0.1521318107843399,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-27,"[4, 4, 4, 4, 8, 8, 8]",0,1,27,,,0.15211931243538857,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-28,"[4, 4, 4, 4, 8, 8, 8]",0,1,28,,,0.15217873267829418,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-29,"[4, 4, 4, 4, 8, 8, 8]",0,1,29,,,0.15225735306739807,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1-30,"[4, 4, 4, 4, 8, 8, 8]",0,1,30,,,0.15245223231613636,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-1-skip1,"[4, 4, 4, 4, 8, 8, 8]",0,1,0,0.15422925228873888,0.14590972661972046,,0.6428571428571429,0.64286007139501,,0.7499905822839307,0.75,,0.0,0.0,
nc-1-n4-2-n8-0-skip1-0,"[4, 4, 4, 4, 8, 8, 8]",0,1,0,,,0.15164035558700562,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-1,"[4, 4, 4, 4, 8, 8, 8]",0,1,1,,,0.15168038941919804,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-2,"[4, 4, 4, 4, 8, 8, 8]",0,1,2,,,0.1515806633979082,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-3,"[4, 4, 4, 4, 8, 8, 8]",0,1,3,,,0.15141265839338303,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-4,"[4, 4, 4, 4, 8, 8, 8]",0,1,4,,,0.15161380171775818,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-5,"[4, 4, 4, 4, 8, 8, 8]",0,1,5,,,0.15193234756588936,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-6,"[4, 4, 4, 4, 8, 8, 8]",0,1,6,,,0.1518289688974619,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-7,"[4, 4, 4, 4, 8, 8, 8]",0,1,7,,,0.15176535211503506,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-8,"[4, 4, 4, 4, 8, 8, 8]",0,1,8,,,0.1519466731697321,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-9,"[4, 4, 4, 4, 8, 8, 8]",0,1,9,,,0.1517236791551113,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-10,"[4, 4, 4, 4, 8, 8, 8]",0,1,10,,,0.15163664519786835,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-11,"[4, 4, 4, 4, 8, 8, 8]",0,1,11,,,0.15168818086385727,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-12,"[4, 4, 4, 4, 8, 8, 8]",0,1,12,,,0.15208461694419384,,,0.6428571428571428,,,0.75,,,0.0
