name,p_appr1,s_appr1,f1_appr1,f1_exact,dataset,fold
RNaseP_ESH7-9,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_T.pallidum,0.3333333333333333,0.009615384615384616,0.018691588785046728,0.018691588785046728,famfold,RNaseP
RNaseP_SM-A2946,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_M.vannielli,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_E.faecalis-2,1.0,0.035398230088495575,0.06837606837606837,0.06837606837606837,famfold,RNaseP
RNaseP_S.acidocaldarius,1.0,0.010309278350515464,0.020408163265306124,0.020408163265306124,famfold,RNaseP
RNaseP_S.typhi,0.16666666666666666,0.008264462809917356,0.015748031496062992,0.015748031496062992,famfold,RNaseP
RNaseP_T.maritima,0.5,0.009259259259259259,0.01818181818181818,0.01818181818181818,famfold,RNaseP
RNaseP_S.negevensis,0.3333333333333333,0.02857142857142857,0.05263157894736842,0.05263157894736842,famfold,RNaseP
RNaseP_PS33,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_WA1,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_SM-A01,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_A.macrocytogenes123,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_S.mutans,0.7,0.061946902654867256,0.11382113821138212,0.11382113821138212,famfold,RNaseP
RNaseP_S.viridis-K185,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_Onchorhynchus-1,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_S.equi,0.2857142857142857,0.023255813953488372,0.04301075268817204,0.04301075268817204,famfold,RNaseP
RNaseP_M.fermentans,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_LGW113,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_CPB75,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_K.polysporus,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_S.pneumoniae,1.0,0.008547008547008548,0.016949152542372885,0.016949152542372885,famfold,RNaseP
RNaseP_N.pyridinolyticus,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_S.azurea-K161T,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_S.caesia-K200,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_CPB86,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_P.canadensis,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_F.yabuuchiae,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_S.diastaticus,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_SM-A1726,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_ESH7-16,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_SM-A1113,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_P.pygmaeus,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_SM-A1417,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_Halobacterium-NRC1,0.3076923076923077,0.037037037037037035,0.06611570247933884,0.06611570247933884,famfold,RNaseP
RNaseP_H.volcanii,1.0,0.0072992700729927005,0.014492753623188404,0.014492753623188404,famfold,RNaseP
RNaseP_PF101,0.0,0.0,0.0,0.0,famfold,RNaseP
RNaseP_vHge3-5,0.0,0.0,0.0,0.0,famfold,RNaseP
