epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5002,0.0274,0.3878,0.5107,0.0349
1,0.5351,0.0240,0.4861,0.5670,0.0291
2,0.5763,0.0215,0.4194,0.5742,0.0298
3,0.6175,0.0181,0.6135,0.6282,0.0356
4,0.6507,0.0162,0.5330,0.6290,0.0258
