train_loss,train_f1,val_loss,val_f1
0.10970001798365023,0.06051856294666793,0.04430186872680982,0.050356666908265464
0.05434982668108496,0.21593262708420377,0.03895897956358062,0.117946641264821
0.04856397948546327,0.2822365503850498,0.03617216398318609,0.12897041451339086
0.043720172065031995,0.3167931577211622,0.034705985337495804,0.13975719119072907
0.041852374887698655,0.33515104511250393,0.03362898818320698,0.1437828383588001
0.04147414584115986,0.3455549222158218,0.03416427142090268,0.1362222112769557
0.03984535967697313,0.3562868618072427,0.03379656208886041,0.13486334954758125
0.040126206853237506,0.36181389181113405,0.033113869527975716,0.13948076338690724
0.03882061748148559,0.3683427270898434,0.03386548120114538,0.1312132326334565
0.03795380474298031,0.3792046642113638,0.033817504429154925,0.13368656370633397
0.03745666423659304,0.38396312112061465,0.03348504172431098,0.140172155209405
0.03777429672740239,0.38594576863271546,0.033826137168539896,0.13406991866350554
0.03667910903434217,0.3956719816677121,0.034945722255441874,0.12774184266805472
0.03673066164153221,0.39784984099772747,0.03316677858432134,0.1419944765411477
0.03577744687435689,0.4067057510991458,0.03433659838305579,0.12701819612764864
