epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5667,0.0232,0.6041,0.6405,0.0254
1,0.6237,0.0185,0.6447,0.6605,0.0274
2,0.6639,0.0161,0.4428,0.6456,0.0270
3,0.7149,0.0124,0.6892,0.6957,0.0337
