epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4931,0.0262,0.4211,0.5436,0.0327
1,0.5369,0.0230,0.5528,0.5955,0.0291
2,0.5683,0.0206,0.5775,0.6203,0.0285
3,0.6157,0.0173,0.5344,0.6242,0.0253
