epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3297,0.0465,0.4029,0.4524,0.0365
1,0.4583,0.0279,0.4851,0.5401,0.0299
2,0.5059,0.0244,0.5167,0.5195,0.0421
3,0.5544,0.0211,0.4348,0.5830,0.0288
4,0.5898,0.0188,0.5208,0.6274,0.0226
