epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.1910,0.0739,0.2865,0.2986,0.0461
1,0.3165,0.0357,0.3394,0.3481,0.0416
2,0.3696,0.0303,0.3602,0.4052,0.0363
3,0.3983,0.0281,0.4123,0.4363,0.0364
4,0.4341,0.0261,0.4315,0.4518,0.0366
5,0.4696,0.0231,0.4121,0.4803,0.0319
6,0.4918,0.0215,0.4438,0.5048,0.0294
7,0.5055,0.0212,0.4701,0.5291,0.0285
8,0.5448,0.0191,0.4991,0.5102,0.0316
9,0.5707,0.0167,0.5136,0.5211,0.0338
