epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3564,0.0561,0.4854,0.4975,0.0484
1,0.5124,0.0318,0.5680,0.6298,0.0307
2,0.5724,0.0268,0.6204,0.6718,0.0273
