epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2896,0.0487,0.3834,0.4264,0.0387
1,0.4357,0.0278,0.4974,0.5391,0.0303
2,0.4882,0.0248,0.5553,0.5867,0.0298
3,0.5432,0.0211,0.5998,0.6330,0.0258
4,0.5883,0.0181,0.5971,0.6082,0.0320
