epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3715,0.0448,0.5112,0.5260,0.0406
1,0.5235,0.0244,0.5896,0.6352,0.0261
2,0.5878,0.0201,0.6437,0.6690,0.0253
3,0.6294,0.0173,0.6767,0.7024,0.0231
4,0.6751,0.0144,0.6935,0.7051,0.0246
